date,target_slot,issue_date,issue_time,lead_time_hours,pv_forecast_op_kW
2025-06-17,53,2025-06-17,06:00:00,3.0,5311.7753
2025-06-17,54,2025-06-17,06:00:00,3.1666666666666665,5445.364333333334
2025-06-17,55,2025-06-17,06:00:00,3.3333333333333335,5578.953366666667
2025-06-17,56,2025-06-17,06:00:00,3.5,5712.5424
2025-06-17,57,2025-06-17,06:00:00,3.6666666666666665,5846.131433333334
2025-06-17,58,2025-06-17,06:00:00,3.8333333333333335,5979.720466666667
2025-06-17,59,2025-06-17,06:00:00,4.0,6113.3095
2025-06-17,60,2025-06-17,06:00:00,4.166666666666667,6207.40505
2025-06-17,61,2025-06-17,06:00:00,4.333333333333333,6301.5006
2025-06-17,62,2025-06-17,06:00:00,4.5,6395.59615
2025-06-17,63,2025-06-17,06:00:00,4.666666666666667,6489.6917
2025-06-17,64,2025-06-17,06:00:00,4.833333333333333,6583.78725
2025-06-17,65,2025-06-17,06:00:00,5.0,6677.8828
2025-06-17,66,2025-06-17,06:00:00,5.166666666666667,6627.73945
2025-06-17,67,2025-06-17,06:00:00,5.333333333333333,6577.596100000001
2025-06-17,68,2025-06-17,06:00:00,5.5,6527.45275
2025-06-17,69,2025-06-17,06:00:00,5.666666666666667,6477.3094
2025-06-17,70,2025-06-17,06:00:00,5.833333333333333,6427.166050000001
2025-06-17,71,2025-06-17,06:00:00,6.0,6377.0227
2025-06-17,72,2025-06-17,06:00:00,6.166666666666667,6096.2318000000005
2025-06-17,73,2025-06-17,06:00:00,6.333333333333333,5815.4409000000005
2025-06-17,74,2025-06-17,06:00:00,6.5,5534.65
2025-06-17,75,2025-06-17,06:00:00,6.666666666666667,5253.8591
2025-06-17,76,2025-06-17,06:00:00,6.833333333333333,4973.0682
2025-06-17,77,2025-06-17,12:00:00,1.0,5077.145
2025-06-17,78,2025-06-17,12:00:00,1.1666666666666667,5045.24685
2025-06-17,79,2025-06-17,12:00:00,1.3333333333333333,5013.3487000000005
2025-06-17,80,2025-06-17,12:00:00,1.5,4981.45055
2025-06-17,81,2025-06-17,12:00:00,1.6666666666666667,4949.5524
2025-06-17,82,2025-06-17,12:00:00,1.8333333333333333,4917.65425
2025-06-17,83,2025-06-17,12:00:00,2.0,4885.7561
2025-06-17,84,2025-06-17,12:00:00,2.1666666666666665,4874.7276
2025-06-17,85,2025-06-17,12:00:00,2.3333333333333335,4863.6991
2025-06-17,86,2025-06-17,12:00:00,2.5,4852.6705999999995
2025-06-17,87,2025-06-17,12:00:00,2.6666666666666665,4841.6421
2025-06-17,88,2025-06-17,12:00:00,2.8333333333333335,4830.613600000001
2025-06-17,89,2025-06-17,12:00:00,3.0,4819.5851
2025-06-17,90,2025-06-17,12:00:00,3.1666666666666665,4531.070483333334
2025-06-17,91,2025-06-17,12:00:00,3.3333333333333335,4242.555866666667
2025-06-17,92,2025-06-17,12:00:00,3.5,3954.04125
2025-06-17,93,2025-06-17,12:00:00,3.6666666666666665,3665.526633333334
2025-06-17,94,2025-06-17,12:00:00,3.8333333333333335,3377.0120166666666
2025-06-17,95,2025-06-17,12:00:00,4.0,3088.4974
2025-06-17,96,2025-06-17,12:00:00,4.166666666666667,2966.8176000000003
2025-06-17,97,2025-06-17,12:00:00,4.333333333333333,2845.1378
2025-06-17,98,2025-06-17,12:00:00,4.5,2723.458
2025-06-17,99,2025-06-17,12:00:00,4.666666666666667,2601.7782
2025-06-17,100,2025-06-17,12:00:00,4.833333333333333,2480.0984
2025-06-17,101,2025-06-17,12:00:00,5.0,2358.4186
2025-06-17,102,2025-06-17,12:00:00,5.166666666666667,2135.8820833333334
2025-06-17,103,2025-06-17,12:00:00,5.333333333333333,1913.3455666666666
2025-06-17,104,2025-06-17,12:00:00,5.5,1690.8090499999998
2025-06-17,105,2025-06-17,12:00:00,5.666666666666667,1468.2725333333333
2025-06-17,106,2025-06-17,12:00:00,5.833333333333333,1245.7360166666665
2025-06-17,107,2025-06-17,12:00:00,6.0,1023.1995
2025-06-17,108,2025-06-17,12:00:00,6.166666666666667,853.7802333333333
2025-06-17,109,2025-06-17,12:00:00,6.333333333333333,684.3609666666666
2025-06-17,110,2025-06-17,12:00:00,6.5,514.9417
2025-06-17,111,2025-06-17,12:00:00,6.666666666666667,345.5224333333333
2025-06-17,112,2025-06-17,12:00:00,6.833333333333333,176.10316666666665
2025-06-17,113,2025-06-17,18:00:00,1.0,6.5024
2025-06-17,114,2025-06-17,18:00:00,1.1666666666666667,5.418666666666667
2025-06-17,115,2025-06-17,18:00:00,1.3333333333333333,4.334933333333334
2025-06-17,116,2025-06-17,18:00:00,1.5,3.2512
2025-06-17,117,2025-06-17,18:00:00,1.6666666666666667,2.167466666666667
2025-06-17,118,2025-06-17,18:00:00,1.8333333333333333,1.083733333333333
2025-06-17,119,2025-06-17,18:00:00,2.0,0.0
2025-06-17,120,2025-06-17,18:00:00,2.1666666666666665,0.0
2025-06-17,121,2025-06-17,18:00:00,2.3333333333333335,0.0
2025-06-17,122,2025-06-17,18:00:00,2.5,0.0
2025-06-17,123,2025-06-17,18:00:00,2.6666666666666665,0.0
2025-06-17,124,2025-06-17,18:00:00,2.8333333333333335,0.0
2025-06-17,125,2025-06-17,18:00:00,3.0,0.0
2025-06-17,126,2025-06-17,18:00:00,3.1666666666666665,0.0
2025-06-17,127,2025-06-17,18:00:00,3.3333333333333335,0.0
2025-06-17,128,2025-06-17,18:00:00,3.5,0.0
2025-06-17,129,2025-06-17,18:00:00,3.6666666666666665,0.0
2025-06-17,130,2025-06-17,18:00:00,3.8333333333333335,0.0
2025-06-17,131,2025-06-17,18:00:00,4.0,0.0
2025-06-17,132,2025-06-17,18:00:00,4.166666666666667,0.0
2025-06-17,133,2025-06-17,18:00:00,4.333333333333333,0.0
2025-06-17,134,2025-06-17,18:00:00,4.5,0.0
2025-06-17,135,2025-06-17,18:00:00,4.666666666666667,0.0
2025-06-17,136,2025-06-17,18:00:00,4.833333333333333,0.0
2025-06-17,137,2025-06-17,18:00:00,5.0,0.0
2025-06-17,138,2025-06-17,18:00:00,5.166666666666667,0.0
2025-06-17,139,2025-06-17,18:00:00,5.333333333333333,0.0
2025-06-17,140,2025-06-17,18:00:00,5.5,0.0
2025-06-17,141,2025-06-17,18:00:00,5.666666666666667,0.0
2025-06-17,142,2025-06-17,18:00:00,5.833333333333333,0.0
2025-06-17,143,2025-06-17,18:00:00,6.0,0.0
2025-06-18,0,2025-06-17,18:00:00,6.166666666666667,0.0
2025-06-18,1,2025-06-17,18:00:00,6.333333333333333,0.0
2025-06-18,2,2025-06-17,18:00:00,6.5,0.0
2025-06-18,3,2025-06-17,18:00:00,6.666666666666667,0.0
2025-06-18,4,2025-06-17,18:00:00,6.833333333333333,0.0
2025-06-18,5,2025-06-18,00:00:00,1.0,0.0
2025-06-18,6,2025-06-18,00:00:00,1.1666666666666667,0.0
2025-06-18,7,2025-06-18,00:00:00,1.3333333333333333,0.0
2025-06-18,8,2025-06-18,00:00:00,1.5,0.0
2025-06-18,9,2025-06-18,00:00:00,1.6666666666666667,0.0
2025-06-18,10,2025-06-18,00:00:00,1.8333333333333333,0.0
2025-06-18,11,2025-06-18,00:00:00,2.0,0.0
2025-06-18,12,2025-06-18,00:00:00,2.1666666666666665,0.0
2025-06-18,13,2025-06-18,00:00:00,2.3333333333333335,0.0
2025-06-18,14,2025-06-18,00:00:00,2.5,0.0
2025-06-18,15,2025-06-18,00:00:00,2.6666666666666665,0.0
2025-06-18,16,2025-06-18,00:00:00,2.8333333333333335,0.0
2025-06-18,17,2025-06-18,00:00:00,3.0,0.0
2025-06-18,18,2025-06-18,00:00:00,3.1666666666666665,0.0
2025-06-18,19,2025-06-18,00:00:00,3.3333333333333335,0.0
2025-06-18,20,2025-06-18,00:00:00,3.5,0.0
2025-06-18,21,2025-06-18,00:00:00,3.6666666666666665,0.0
2025-06-18,22,2025-06-18,00:00:00,3.8333333333333335,0.0
2025-06-18,23,2025-06-18,00:00:00,4.0,0.0
2025-06-18,24,2025-06-18,00:00:00,4.166666666666667,1.3916
2025-06-18,25,2025-06-18,00:00:00,4.333333333333333,2.7832
2025-06-18,26,2025-06-18,00:00:00,4.5,4.1748
2025-06-18,27,2025-06-18,00:00:00,4.666666666666667,5.5664
2025-06-18,28,2025-06-18,00:00:00,4.833333333333333,6.958000000000001
2025-06-18,29,2025-06-18,00:00:00,5.0,8.3496
2025-06-18,30,2025-06-18,00:00:00,5.166666666666667,202.35961666666665
2025-06-18,31,2025-06-18,00:00:00,5.333333333333333,396.3696333333333
2025-06-18,32,2025-06-18,00:00:00,5.5,590.37965
2025-06-18,33,2025-06-18,00:00:00,5.666666666666667,784.3896666666666
2025-06-18,34,2025-06-18,00:00:00,5.833333333333333,978.3996833333333
2025-06-18,35,2025-06-18,00:00:00,6.0,1172.4097
2025-06-18,36,2025-06-18,00:00:00,6.166666666666667,1374.6381333333334
2025-06-18,37,2025-06-18,00:00:00,6.333333333333333,1576.8665666666666
2025-06-18,38,2025-06-18,00:00:00,6.5,1779.0949999999998
2025-06-18,39,2025-06-18,00:00:00,6.666666666666667,1981.3234333333332
2025-06-18,40,2025-06-18,00:00:00,6.833333333333333,2183.5518666666667
2025-06-18,41,2025-06-18,06:00:00,1.0,2296.3893
2025-06-18,42,2025-06-18,06:00:00,1.1666666666666667,2601.312
2025-06-18,43,2025-06-18,06:00:00,1.3333333333333333,2906.2347
2025-06-18,44,2025-06-18,06:00:00,1.5,3211.1574
2025-06-18,45,2025-06-18,06:00:00,1.6666666666666667,3516.0801
2025-06-18,46,2025-06-18,06:00:00,1.8333333333333333,3821.0028
2025-06-18,47,2025-06-18,06:00:00,2.0,4125.9255
2025-06-18,48,2025-06-18,06:00:00,2.1666666666666665,4329.7317
2025-06-18,49,2025-06-18,06:00:00,2.3333333333333335,4533.5379
2025-06-18,50,2025-06-18,06:00:00,2.5,4737.3441
2025-06-18,51,2025-06-18,06:00:00,2.6666666666666665,4941.1503
2025-06-18,52,2025-06-18,06:00:00,2.8333333333333335,5144.9565
2025-06-18,53,2025-06-18,06:00:00,3.0,5348.7627
2025-06-18,54,2025-06-18,06:00:00,3.1666666666666665,5363.274766666667
2025-06-18,55,2025-06-18,06:00:00,3.3333333333333335,5377.786833333334
2025-06-18,56,2025-06-18,06:00:00,3.5,5392.2989
2025-06-18,57,2025-06-18,06:00:00,3.6666666666666665,5406.810966666667
2025-06-18,58,2025-06-18,06:00:00,3.8333333333333335,5421.323033333334
2025-06-18,59,2025-06-18,06:00:00,4.0,5435.8351
2025-06-18,60,2025-06-18,06:00:00,4.166666666666667,5566.794933333334
2025-06-18,61,2025-06-18,06:00:00,4.333333333333333,5697.754766666667
2025-06-18,62,2025-06-18,06:00:00,4.5,5828.7146
2025-06-18,63,2025-06-18,06:00:00,4.666666666666667,5959.674433333334
2025-06-18,64,2025-06-18,06:00:00,4.833333333333333,6090.634266666667
2025-06-18,65,2025-06-18,06:00:00,5.0,6221.5941
2025-06-18,66,2025-06-18,06:00:00,5.166666666666667,6132.1136166666665
2025-06-18,67,2025-06-18,06:00:00,5.333333333333333,6042.633133333334
2025-06-18,68,2025-06-18,06:00:00,5.5,5953.15265
2025-06-18,69,2025-06-18,06:00:00,5.666666666666667,5863.672166666666
2025-06-18,70,2025-06-18,06:00:00,5.833333333333333,5774.1916833333335
2025-06-18,71,2025-06-18,06:00:00,6.0,5684.7112
2025-06-18,72,2025-06-18,06:00:00,6.166666666666667,5514.6631333333335
2025-06-18,73,2025-06-18,06:00:00,6.333333333333333,5344.615066666666
2025-06-18,74,2025-06-18,06:00:00,6.5,5174.567
2025-06-18,75,2025-06-18,06:00:00,6.666666666666667,5004.518933333334
2025-06-18,76,2025-06-18,06:00:00,6.833333333333333,4834.470866666667
2025-06-18,77,2025-06-18,12:00:00,1.0,5842.4506
2025-06-18,78,2025-06-18,12:00:00,1.1666666666666667,5848.859683333333
2025-06-18,79,2025-06-18,12:00:00,1.3333333333333333,5855.268766666667
2025-06-18,80,2025-06-18,12:00:00,1.5,5861.67785
2025-06-18,81,2025-06-18,12:00:00,1.6666666666666667,5868.086933333333
2025-06-18,82,2025-06-18,12:00:00,1.8333333333333333,5874.496016666667
2025-06-18,83,2025-06-18,12:00:00,2.0,5880.9051
2025-06-18,84,2025-06-18,12:00:00,2.1666666666666665,5781.690633333334
2025-06-18,85,2025-06-18,12:00:00,2.3333333333333335,5682.476166666666
2025-06-18,86,2025-06-18,12:00:00,2.5,5583.2617
2025-06-18,87,2025-06-18,12:00:00,2.6666666666666665,5484.047233333334
2025-06-18,88,2025-06-18,12:00:00,2.8333333333333335,5384.832766666666
2025-06-18,89,2025-06-18,12:00:00,3.0,5285.6183
2025-06-18,90,2025-06-18,12:00:00,3.1666666666666665,4996.732533333334
2025-06-18,91,2025-06-18,12:00:00,3.3333333333333335,4707.846766666667
2025-06-18,92,2025-06-18,12:00:00,3.5,4418.961
2025-06-18,93,2025-06-18,12:00:00,3.6666666666666665,4130.075233333333
2025-06-18,94,2025-06-18,12:00:00,3.8333333333333335,3841.1894666666667
2025-06-18,95,2025-06-18,12:00:00,4.0,3552.3037
2025-06-18,96,2025-06-18,12:00:00,4.166666666666667,3312.923
2025-06-18,97,2025-06-18,12:00:00,4.333333333333333,3073.5423
2025-06-18,98,2025-06-18,12:00:00,4.5,2834.1616
2025-06-18,99,2025-06-18,12:00:00,4.666666666666667,2594.7808999999997
2025-06-18,100,2025-06-18,12:00:00,4.833333333333333,2355.4002
2025-06-18,101,2025-06-18,12:00:00,5.0,2116.0195
2025-06-18,102,2025-06-18,12:00:00,5.166666666666667,1934.3166166666665
2025-06-18,103,2025-06-18,12:00:00,5.333333333333333,1752.6137333333334
2025-06-18,104,2025-06-18,12:00:00,5.5,1570.91085
2025-06-18,105,2025-06-18,12:00:00,5.666666666666667,1389.2079666666668
2025-06-18,106,2025-06-18,12:00:00,5.833333333333333,1207.5050833333335
2025-06-18,107,2025-06-18,12:00:00,6.0,1025.8022
2025-06-18,108,2025-06-18,12:00:00,6.166666666666667,855.91335
2025-06-18,109,2025-06-18,12:00:00,6.333333333333333,686.0245000000001
2025-06-18,110,2025-06-18,12:00:00,6.5,516.13565
2025-06-18,111,2025-06-18,12:00:00,6.666666666666667,346.2468000000001
2025-06-18,112,2025-06-18,12:00:00,6.833333333333333,176.35794999999996
2025-06-18,113,2025-06-18,18:00:00,1.0,6.8812
2025-06-18,114,2025-06-18,18:00:00,1.1666666666666667,5.734333333333334
2025-06-18,115,2025-06-18,18:00:00,1.3333333333333333,4.587466666666667
2025-06-18,116,2025-06-18,18:00:00,1.5,3.4406
2025-06-18,117,2025-06-18,18:00:00,1.6666666666666667,2.293733333333334
2025-06-18,118,2025-06-18,18:00:00,1.8333333333333333,1.146866666666666
2025-06-18,119,2025-06-18,18:00:00,2.0,0.0
2025-06-18,120,2025-06-18,18:00:00,2.1666666666666665,0.0
2025-06-18,121,2025-06-18,18:00:00,2.3333333333333335,0.0
2025-06-18,122,2025-06-18,18:00:00,2.5,0.0
2025-06-18,123,2025-06-18,18:00:00,2.6666666666666665,0.0
2025-06-18,124,2025-06-18,18:00:00,2.8333333333333335,0.0
2025-06-18,125,2025-06-18,18:00:00,3.0,0.0
2025-06-18,126,2025-06-18,18:00:00,3.1666666666666665,0.0
2025-06-18,127,2025-06-18,18:00:00,3.3333333333333335,0.0
2025-06-18,128,2025-06-18,18:00:00,3.5,0.0
2025-06-18,129,2025-06-18,18:00:00,3.6666666666666665,0.0
2025-06-18,130,2025-06-18,18:00:00,3.8333333333333335,0.0
2025-06-18,131,2025-06-18,18:00:00,4.0,0.0
2025-06-18,132,2025-06-18,18:00:00,4.166666666666667,0.0
2025-06-18,133,2025-06-18,18:00:00,4.333333333333333,0.0
2025-06-18,134,2025-06-18,18:00:00,4.5,0.0
2025-06-18,135,2025-06-18,18:00:00,4.666666666666667,0.0
2025-06-18,136,2025-06-18,18:00:00,4.833333333333333,0.0
2025-06-18,137,2025-06-18,18:00:00,5.0,0.0
2025-06-18,138,2025-06-18,18:00:00,5.166666666666667,0.0
2025-06-18,139,2025-06-18,18:00:00,5.333333333333333,0.0
2025-06-18,140,2025-06-18,18:00:00,5.5,0.0
2025-06-18,141,2025-06-18,18:00:00,5.666666666666667,0.0
2025-06-18,142,2025-06-18,18:00:00,5.833333333333333,0.0
2025-06-18,143,2025-06-18,18:00:00,6.0,0.0
2025-06-19,0,2025-06-18,18:00:00,6.166666666666667,0.0
2025-06-19,1,2025-06-18,18:00:00,6.333333333333333,0.0
2025-06-19,2,2025-06-18,18:00:00,6.5,0.0
2025-06-19,3,2025-06-18,18:00:00,6.666666666666667,0.0
2025-06-19,4,2025-06-18,18:00:00,6.833333333333333,0.0
2025-06-19,5,2025-06-19,00:00:00,1.0,0.0
2025-06-19,6,2025-06-19,00:00:00,1.1666666666666667,0.0
2025-06-19,7,2025-06-19,00:00:00,1.3333333333333333,0.0
2025-06-19,8,2025-06-19,00:00:00,1.5,0.0
2025-06-19,9,2025-06-19,00:00:00,1.6666666666666667,0.0
2025-06-19,10,2025-06-19,00:00:00,1.8333333333333333,0.0
2025-06-19,11,2025-06-19,00:00:00,2.0,0.0
2025-06-19,12,2025-06-19,00:00:00,2.1666666666666665,0.0
2025-06-19,13,2025-06-19,00:00:00,2.3333333333333335,0.0
2025-06-19,14,2025-06-19,00:00:00,2.5,0.0
2025-06-19,15,2025-06-19,00:00:00,2.6666666666666665,0.0
2025-06-19,16,2025-06-19,00:00:00,2.8333333333333335,0.0
2025-06-19,17,2025-06-19,00:00:00,3.0,0.0
2025-06-19,18,2025-06-19,00:00:00,3.1666666666666665,0.0
2025-06-19,19,2025-06-19,00:00:00,3.3333333333333335,0.0
2025-06-19,20,2025-06-19,00:00:00,3.5,0.0
2025-06-19,21,2025-06-19,00:00:00,3.6666666666666665,0.0
2025-06-19,22,2025-06-19,00:00:00,3.8333333333333335,0.0
2025-06-19,23,2025-06-19,00:00:00,4.0,0.0
2025-06-19,24,2025-06-19,00:00:00,4.166666666666667,1.19495
2025-06-19,25,2025-06-19,00:00:00,4.333333333333333,2.3899
2025-06-19,26,2025-06-19,00:00:00,4.5,3.58485
2025-06-19,27,2025-06-19,00:00:00,4.666666666666667,4.7798
2025-06-19,28,2025-06-19,00:00:00,4.833333333333333,5.97475
2025-06-19,29,2025-06-19,00:00:00,5.0,7.1697
2025-06-19,30,2025-06-19,00:00:00,5.166666666666667,180.77036666666666
2025-06-19,31,2025-06-19,00:00:00,5.333333333333333,354.3710333333333
2025-06-19,32,2025-06-19,00:00:00,5.5,527.9717
2025-06-19,33,2025-06-19,00:00:00,5.666666666666667,701.5723666666667
2025-06-19,34,2025-06-19,00:00:00,5.833333333333333,875.1730333333335
2025-06-19,35,2025-06-19,00:00:00,6.0,1048.7737
2025-06-19,36,2025-06-19,00:00:00,6.166666666666667,1275.5153833333334
2025-06-19,37,2025-06-19,00:00:00,6.333333333333333,1502.2570666666666
2025-06-19,38,2025-06-19,00:00:00,6.5,1728.9987500000002
2025-06-19,39,2025-06-19,00:00:00,6.666666666666667,1955.7404333333334
2025-06-19,40,2025-06-19,00:00:00,6.833333333333333,2182.482116666667
2025-06-19,41,2025-06-19,06:00:00,1.0,2599.8782
2025-06-19,42,2025-06-19,06:00:00,1.1666666666666667,2822.169733333333
2025-06-19,43,2025-06-19,06:00:00,1.3333333333333333,3044.4612666666667
2025-06-19,44,2025-06-19,06:00:00,1.5,3266.7528
2025-06-19,45,2025-06-19,06:00:00,1.6666666666666667,3489.0443333333333
2025-06-19,46,2025-06-19,06:00:00,1.8333333333333333,3711.3358666666663
2025-06-19,47,2025-06-19,06:00:00,2.0,3933.6274
2025-06-19,48,2025-06-19,06:00:00,2.1666666666666665,4112.712116666667
2025-06-19,49,2025-06-19,06:00:00,2.3333333333333335,4291.796833333333
2025-06-19,50,2025-06-19,06:00:00,2.5,4470.88155
2025-06-19,51,2025-06-19,06:00:00,2.6666666666666665,4649.966266666666
2025-06-19,52,2025-06-19,06:00:00,2.8333333333333335,4829.0509833333335
2025-06-19,53,2025-06-19,06:00:00,3.0,5008.1357
2025-06-19,54,2025-06-19,06:00:00,3.1666666666666665,5268.275816666666
2025-06-19,55,2025-06-19,06:00:00,3.3333333333333335,5528.415933333333
2025-06-19,56,2025-06-19,06:00:00,3.5,5788.556049999999
2025-06-19,57,2025-06-19,06:00:00,3.6666666666666665,6048.696166666667
2025-06-19,58,2025-06-19,06:00:00,3.8333333333333335,6308.836283333333
2025-06-19,59,2025-06-19,06:00:00,4.0,6568.9764
2025-06-19,60,2025-06-19,06:00:00,4.166666666666667,6797.516783333333
2025-06-19,61,2025-06-19,06:00:00,4.333333333333333,7026.0571666666665
2025-06-19,62,2025-06-19,06:00:00,4.5,7254.59755
2025-06-19,63,2025-06-19,06:00:00,4.666666666666667,7483.137933333333
2025-06-19,64,2025-06-19,06:00:00,4.833333333333333,7711.678316666666
2025-06-19,65,2025-06-19,06:00:00,5.0,7940.2187
2025-06-19,66,2025-06-19,06:00:00,5.166666666666667,7775.997866666667
2025-06-19,67,2025-06-19,06:00:00,5.333333333333333,7611.777033333334
2025-06-19,68,2025-06-19,06:00:00,5.5,7447.5562
2025-06-19,69,2025-06-19,06:00:00,5.666666666666667,7283.335366666666
2025-06-19,70,2025-06-19,06:00:00,5.833333333333333,7119.114533333333
2025-06-19,71,2025-06-19,06:00:00,6.0,6954.8937
2025-06-19,72,2025-06-19,06:00:00,6.166666666666667,7078.80195
2025-06-19,73,2025-06-19,06:00:00,6.333333333333333,7202.7101999999995
2025-06-19,74,2025-06-19,06:00:00,6.5,7326.61845
2025-06-19,75,2025-06-19,06:00:00,6.666666666666667,7450.5267
2025-06-19,76,2025-06-19,06:00:00,6.833333333333333,7574.43495
2025-06-19,77,2025-06-19,12:00:00,1.0,7355.0178
2025-06-19,78,2025-06-19,12:00:00,1.1666666666666667,7113.331183333333
2025-06-19,79,2025-06-19,12:00:00,1.3333333333333333,6871.644566666667
2025-06-19,80,2025-06-19,12:00:00,1.5,6629.95795
2025-06-19,81,2025-06-19,12:00:00,1.6666666666666667,6388.271333333333
2025-06-19,82,2025-06-19,12:00:00,1.8333333333333333,6146.584716666666
2025-06-19,83,2025-06-19,12:00:00,2.0,5904.8981
2025-06-19,84,2025-06-19,12:00:00,2.1666666666666665,5737.007883333334
2025-06-19,85,2025-06-19,12:00:00,2.3333333333333335,5569.117666666667
2025-06-19,86,2025-06-19,12:00:00,2.5,5401.22745
2025-06-19,87,2025-06-19,12:00:00,2.6666666666666665,5233.337233333334
2025-06-19,88,2025-06-19,12:00:00,2.8333333333333335,5065.447016666667
2025-06-19,89,2025-06-19,12:00:00,3.0,4897.5568
2025-06-19,90,2025-06-19,12:00:00,3.1666666666666665,4606.629466666667
2025-06-19,91,2025-06-19,12:00:00,3.3333333333333335,4315.702133333333
2025-06-19,92,2025-06-19,12:00:00,3.5,4024.7748
2025-06-19,93,2025-06-19,12:00:00,3.6666666666666665,3733.847466666667
2025-06-19,94,2025-06-19,12:00:00,3.8333333333333335,3442.920133333333
2025-06-19,95,2025-06-19,12:00:00,4.0,3151.9928
2025-06-19,96,2025-06-19,12:00:00,4.166666666666667,3052.0293166666665
2025-06-19,97,2025-06-19,12:00:00,4.333333333333333,2952.065833333333
2025-06-19,98,2025-06-19,12:00:00,4.5,2852.10235
2025-06-19,99,2025-06-19,12:00:00,4.666666666666667,2752.1388666666667
2025-06-19,100,2025-06-19,12:00:00,4.833333333333333,2652.1753833333332
2025-06-19,101,2025-06-19,12:00:00,5.0,2552.2119
2025-06-19,102,2025-06-19,12:00:00,5.166666666666667,2321.8743666666664
2025-06-19,103,2025-06-19,12:00:00,5.333333333333333,2091.536833333333
2025-06-19,104,2025-06-19,12:00:00,5.5,1861.1992999999998
2025-06-19,105,2025-06-19,12:00:00,5.666666666666667,1630.8617666666667
2025-06-19,106,2025-06-19,12:00:00,5.833333333333333,1400.5242333333333
2025-06-19,107,2025-06-19,12:00:00,6.0,1170.1867
2025-06-19,108,2025-06-19,12:00:00,6.166666666666667,976.49635
2025-06-19,109,2025-06-19,12:00:00,6.333333333333333,782.806
2025-06-19,110,2025-06-19,12:00:00,6.5,589.11565
2025-06-19,111,2025-06-19,12:00:00,6.666666666666667,395.4253
2025-06-19,112,2025-06-19,12:00:00,6.833333333333333,201.7349499999999
2025-06-19,113,2025-06-19,18:00:00,1.0,7.5544
2025-06-19,114,2025-06-19,18:00:00,1.1666666666666667,6.295333333333334
2025-06-19,115,2025-06-19,18:00:00,1.3333333333333333,5.036266666666667
2025-06-19,116,2025-06-19,18:00:00,1.5,3.7772
2025-06-19,117,2025-06-19,18:00:00,1.6666666666666667,2.518133333333334
2025-06-19,118,2025-06-19,18:00:00,1.8333333333333333,1.2590666666666666
2025-06-19,119,2025-06-19,18:00:00,2.0,0.0
2025-06-19,120,2025-06-19,18:00:00,2.1666666666666665,0.0
2025-06-19,121,2025-06-19,18:00:00,2.3333333333333335,0.0
2025-06-19,122,2025-06-19,18:00:00,2.5,0.0
2025-06-19,123,2025-06-19,18:00:00,2.6666666666666665,0.0
2025-06-19,124,2025-06-19,18:00:00,2.8333333333333335,0.0
2025-06-19,125,2025-06-19,18:00:00,3.0,0.0
2025-06-19,126,2025-06-19,18:00:00,3.1666666666666665,0.0
2025-06-19,127,2025-06-19,18:00:00,3.3333333333333335,0.0
2025-06-19,128,2025-06-19,18:00:00,3.5,0.0
2025-06-19,129,2025-06-19,18:00:00,3.6666666666666665,0.0
2025-06-19,130,2025-06-19,18:00:00,3.8333333333333335,0.0
2025-06-19,131,2025-06-19,18:00:00,4.0,0.0
2025-06-19,132,2025-06-19,18:00:00,4.166666666666667,0.0
2025-06-19,133,2025-06-19,18:00:00,4.333333333333333,0.0
2025-06-19,134,2025-06-19,18:00:00,4.5,0.0
2025-06-19,135,2025-06-19,18:00:00,4.666666666666667,0.0
2025-06-19,136,2025-06-19,18:00:00,4.833333333333333,0.0
2025-06-19,137,2025-06-19,18:00:00,5.0,0.0
2025-06-19,138,2025-06-19,18:00:00,5.166666666666667,0.0
2025-06-19,139,2025-06-19,18:00:00,5.333333333333333,0.0
2025-06-19,140,2025-06-19,18:00:00,5.5,0.0
2025-06-19,141,2025-06-19,18:00:00,5.666666666666667,0.0
2025-06-19,142,2025-06-19,18:00:00,5.833333333333333,0.0
2025-06-19,143,2025-06-19,18:00:00,6.0,0.0
2025-06-20,0,2025-06-19,18:00:00,6.166666666666667,0.0
2025-06-20,1,2025-06-19,18:00:00,6.333333333333333,0.0
2025-06-20,2,2025-06-19,18:00:00,6.5,0.0
2025-06-20,3,2025-06-19,18:00:00,6.666666666666667,0.0
2025-06-20,4,2025-06-19,18:00:00,6.833333333333333,0.0
2025-06-20,5,2025-06-20,00:00:00,1.0,0.0
2025-06-20,6,2025-06-20,00:00:00,1.1666666666666667,0.0
2025-06-20,7,2025-06-20,00:00:00,1.3333333333333333,0.0
2025-06-20,8,2025-06-20,00:00:00,1.5,0.0
2025-06-20,9,2025-06-20,00:00:00,1.6666666666666667,0.0
2025-06-20,10,2025-06-20,00:00:00,1.8333333333333333,0.0
2025-06-20,11,2025-06-20,00:00:00,2.0,0.0
2025-06-20,12,2025-06-20,00:00:00,2.1666666666666665,0.0
2025-06-20,13,2025-06-20,00:00:00,2.3333333333333335,0.0
2025-06-20,14,2025-06-20,00:00:00,2.5,0.0
2025-06-20,15,2025-06-20,00:00:00,2.6666666666666665,0.0
2025-06-20,16,2025-06-20,00:00:00,2.8333333333333335,0.0
2025-06-20,17,2025-06-20,00:00:00,3.0,0.0
2025-06-20,18,2025-06-20,00:00:00,3.1666666666666665,0.0
2025-06-20,19,2025-06-20,00:00:00,3.3333333333333335,0.0
