date,month,dayofweek,is_weekend,season,load_sum_kWh,load_mean,load_max,load_min,load_std,load_peak_slot,load_valley_slot,load_peak_valley_diff,pv_sum_kWh,pv_mean,pv_max,pv_peak_slot,pv_gen_slots,pv_sunrise_slot,pv_sunset_slot,price_realtime_mean,price_realtime_max,price_realtime_min,price_realtime_std,price_peak_slot,price_valley_slot,price_peak_valley_diff,net_load_sum_kWh,net_load_max,net_load_min,net_load_positive_slots,forecast_mae,forecast_rmse,forecast_smape,theoretical_arbitrage_typical,shortage_kWh,curtailment_kWh
2025-05-16,5,4,False,Spring,74681.34474999999,3111.7226979166667,3979.47,2400.78,452.24042357664723,56,17,1578.6899999999996,71965.83821666666,2998.576592361111,9398.3872,72,77,33,109,0.5453854166666666,1.2252,0.0992,0.2843921420945731,121,72,1.1260000000000001,2715.5065333333328,3564.3905,-5999.776899999999,87,126.2904147940075,171.67338755328277,23.67957774640181,627.9259259259259,34564.5663,704.7773500000003
2025-05-17,5,5,True,Spring,75274.53043333333,3136.438768055556,3978.2882,2301.73,441.4581231357317,99,5,1676.5582,64825.731349999995,2701.0721395833334,8226.474,76,77,33,109,0.5734159722222222,1.2422,0.2134,0.2733746857959113,117,65,1.0288,10448.799083333333,3636.98,-4438.727999999999,88,237.17437865168543,325.50742851414935,25.768246932299867,627.9259259259259,35508.198749999996,0.0
2025-05-18,5,6,True,Spring,120687.03700000001,5028.626541666667,6709.39,3363.0013,1183.1489354879736,47,136,3346.3887000000004,67010.8689,2792.1195375,8228.9882,64,77,33,109,0.75068125,1.3468,0.377,0.2990438239906621,123,33,0.9698,53676.168099999995,5031.42,-1852.3386,109,172.1301363636364,241.29798787065712,21.228765582099832,627.9259259259259,60069.27995,0.0
2025-05-19,5,0,False,Spring,120072.38798333332,5003.016165972222,6801.6883,3200.26,1211.7639290685338,48,137,3601.4282999999996,72557.17143333334,3023.215476388889,9791.55,71,77,33,109,0.7317597222222223,1.3957,0.2653,0.3109667914092482,122,72,1.1303999999999998,47515.21655,5402.02,-3571.909999999999,107,216.1109479400749,299.69217928565473,23.595461808948745,627.9259259259259,58731.65725,0.0
2025-05-20,5,1,False,Spring,120437.57771666668,5018.232404861112,6727.4774,3427.88,1203.788829008652,48,134,3299.5973999999997,65910.18289999999,2746.257620833333,8033.105,67,77,33,109,0.7565819444444445,1.373,0.3146,0.3030400575087953,120,33,1.0584,54527.39481666667,5046.9936,-1666.9581999999991,111,139.49688558052435,190.64716057629155,22.436182426196503,627.9259259259259,59974.84128333332,0.0
2025-05-21,5,2,False,Spring,120283.05128333333,5011.793803472222,6708.7105,3218.763,1195.6815708282645,63,132,3489.9475,68920.43599999999,2871.6848333333332,8834.8555,73,77,33,109,0.7458243055555555,1.3612,0.311,0.30499634051376273,123,33,1.0502,51362.61528333333,5020.7605,-2833.3634999999995,111,152.0854855805243,199.50326093673877,21.86840284082606,627.9259259259259,59960.26363333333,0.0
2025-05-22,5,3,False,Spring,119729.68001666667,4988.736667361111,6921.1675,2555.47,1228.8642139383605,48,143,4365.6975,68913.0492,2871.37705,8415.9375,74,77,33,109,0.7461930555555555,1.3576,0.3239,0.30178071616777996,116,33,1.0336999999999998,50816.63081666667,5015.42,-2545.5575,109,188.20052022471907,260.9098277294582,22.679833381417716,627.9259259259259,59131.753049999985,0.0
2025-05-23,5,4,False,Spring,74983.38438333332,3124.3076826388888,4036.6378,2356.0628,454.5801253144544,58,141,1680.5749999999998,68562.43549999999,2856.768145833333,8776.2758,70,77,33,109,0.5569743055555555,1.188,0.1593,0.2719197487398794,115,69,1.0287,6420.948883333333,3336.64,-5205.9565,88,294.68338539325845,382.8635778323947,23.786615468326865,627.9259259259259,34474.98308333333,59.76694999999987
2025-05-24,5,5,True,Spring,74693.81781666668,3112.242409027778,3857.16,2356.01,428.13795603481435,56,131,1501.1499999999996,70939.31643333333,2955.804851388889,9024.9261,70,77,33,109,0.553204861111111,1.1755,0.1275,0.2774900442565806,123,71,1.048,3754.5013833333323,3455.7649,-5431.965,82,150.68460468164804,204.97369546056572,21.367009107059072,627.9259259259259,34373.462583333334,465.6904166666668
2025-05-25,5,6,True,Spring,120319.8776,5013.328233333334,6819.6863,3196.9,1215.5668373257104,105,140,3622.7863,71774.86741666666,2990.619475694444,9350.4,71,77,33,109,0.7379618055555556,1.4094,0.3608,0.3055912881351982,123,141,1.0486,48545.01018333334,5229.94,-3433.1899999999996,107,194.29664606741574,268.30990794715393,20.960275216499987,627.9259259259259,58581.40748333334,0.0
2025-05-26,5,0,False,Spring,119407.96936666666,4975.332056944444,6742.8242,3246.69,1203.143734683438,48,14,3496.1342,64828.13641666666,2701.1723506944445,7902.2191,72,79,32,110,0.7524722222222222,1.3799,0.3289,0.2972747083591072,114,33,1.051,54579.832949999996,5021.3928,-2057.6575000000003,110,176.96935823970037,242.19082131588874,20.95014743048384,627.9259259259259,59881.76523333332,0.0
2025-05-27,5,1,False,Spring,120046.82734999999,5001.951139583333,6765.3057,3267.17,1189.752069542616,48,5,3498.1357,70656.46005,2944.0191687499996,9260.8875,71,79,32,110,0.7429215277777778,1.3497,0.3312,0.30930283441874207,122,75,1.0185,49390.3673,4960.4213,-3203.817500000001,107,210.63149157303383,323.49185229582594,20.544627415784095,627.9259259259259,58423.55568333334,0.0
2025-05-28,5,2,False,Spring,119921.84721666668,4996.743634027778,6696.9493,3317.01,1201.7712636255462,48,137,3379.9393,67648.02311666666,2818.667629861111,8775.1952,79,78,33,110,0.7512673611111111,1.3888,0.2285,0.30419899192714467,113,33,1.1603,52273.824100000005,4972.5913,-2482.3899999999994,110,170.99893970037442,240.66303625209193,19.824428512682022,627.9259259259259,59615.69503333333,0.0
2025-05-29,5,3,False,Spring,120439.31426666665,5018.304761111111,6727.69,2455.95,1231.6848514907165,50,143,4271.74,66329.19076666667,2763.7162819444443,8777.3689,76,78,33,110,0.7595125,1.3731,0.3164,0.31366728193858734,119,33,1.0567,54110.1235,5106.9046,-2840.4520999999995,111,219.60544047619044,317.15308684753904,25.682297283451415,627.9259259259259,60704.46505000001,0.0
2025-05-30,5,4,False,Spring,74612.22448333332,3108.842686805556,4006.9058,2237.65,474.534216679707,54,140,1769.2558,68015.99121666668,2833.999634027778,9923.7033,70,77,33,109,0.5609930555555556,1.2666,0.0389,0.2771786661314872,123,70,1.2277,6596.233266666667,3265.73,-6318.4106999999985,90,192.87550842490847,290.61440035738957,24.086065511928687,627.9259259259259,34628.710366666666,726.3439166666668
2025-05-31,5,5,True,Spring,74778.33258333334,3115.763857638889,4191.11,2159.52,461.8349807835628,143,2,2031.5899999999997,66389.15103333333,2766.2146263888885,8854.4041,66,79,32,110,0.5663548611111112,1.2,0.1409,0.27969032696391805,117,69,1.0591,8389.181550000001,4191.11,-5011.3438,88,201.22944999999999,322.51567703237885,23.967891386228064,627.9259259259259,34655.00575,1.8906333333332743
2025-06-01,6,6,True,Summer,128248.56003333333,5343.690001388889,7143.6182,3559.8033,1172.367927037433,105,33,3583.8149,57023.733733333334,2375.988905555556,7196.5431,73,79,32,110,0.8191805555555556,1.406,0.3697,0.3030717855091714,116,33,1.0363,71224.82629999999,5645.348599999999,-1201.12,138,214.31320732600736,288.66974270546,26.741299315682948,627.9259259259259,71783.85753333333,0.0
2025-06-02,6,0,False,Summer,128080.53698333332,5336.689040972222,7148.4465,3351.2499,1184.5348704413673,100,33,3797.1966,59439.72953333333,2476.6553972222223,8544.6515,66,77,33,109,0.8099458333333333,1.3869,0.3546,0.3196737138695655,120,33,1.0323,68640.80745,5687.0007,-2121.8803,123,177.14394400749057,263.45038855268837,20.41806170485845,627.9259259259259,72574.253,0.0
2025-06-03,6,1,False,Summer,128076.84056666668,5336.535023611112,7339.7755,3448.122,1182.0293368524838,105,33,3891.6535,59884.473733333325,2495.186405555555,8094.45,77,77,33,109,0.806282638888889,1.4412,0.3586,0.3123742744191039,123,33,1.0826,68192.36683333333,5822.666499999999,-1848.9033,123,245.99624296296295,362.9176306029707,24.83268843905207,627.9259259259259,71309.91296666666,0.0
2025-06-04,6,2,False,Summer,128539.84358333334,5355.826815972223,7332.9253,3498.9807,1145.4876270260402,105,16,3833.9446,58894.58276666667,2453.9409486111113,7396.2173,66,79,32,110,0.8136590277777778,1.4185,0.3598,0.30613558868447166,114,33,1.0587,69645.26081666666,5883.2922,-983.0874999999996,127,179.5029056776557,281.3378841413814,24.16971098437498,627.9259259259259,71016.93364999999,0.0
2025-06-05,6,3,False,Summer,128455.92066666666,5352.330027777778,7187.6205,3310.03,1156.0600228115602,105,143,3877.5905,57306.60264999999,2387.7751104166664,7293.9266,69,79,32,110,0.8220694444444444,1.4022,0.3403,0.3165300618248605,113,33,1.0618999999999998,71149.31801666667,5616.6012,-1021.1953000000003,122,137.59676868131868,186.19405541891896,23.42599801146278,627.9259259259259,73034.46285,0.0
2025-06-06,6,4,False,Summer,82747.415,3447.808958333333,4411.7038,2528.2596,480.6512677073552,99,36,1883.4442000000004,51892.4196,2162.18415,6809.5125,68,79,32,110,0.6492826388888889,1.2673,0.2445,0.2803613448435751,122,68,1.0228000000000002,30854.9954,3973.01,-3311.1425,99,185.93107783882783,278.81710581270505,24.3560806186378,627.9259259259259,43688.081399999995,0.0
2025-06-07,6,5,True,Summer,83156.75975,3464.8649895833337,4580.8126,2608.6,475.2170947422542,96,17,1972.2126000000003,52030.24658333333,2167.9269409722224,6798.3,68,79,32,110,0.6502881944444445,1.2859,0.2901,0.2780506185985043,121,33,0.9958,31126.513166666664,4175.29,-3217.13,98,124.75656391941392,171.23017569739287,23.15919257837063,627.9259259259259,42513.658200000005,0.0
2025-06-08,6,6,True,Summer,128266.94665,5344.456110416667,7464.8973,3535.489,1200.3777791473774,105,27,3929.4082999999996,63082.02338333333,2628.417640972222,7976.7529,67,79,32,110,0.7970791666666668,1.4164,0.3642,0.3040188729132003,123,33,1.0522,65184.923266666665,5811.191,-1480.9298,116,146.7484,209.67487854714523,23.376477422693437,627.9259259259259,68798.46563333333,0.0
2025-06-09,6,0,False,Summer,128169.18798333334,5340.382832638889,7491.4643,3564.52,1179.358587054746,105,29,3926.9442999999997,57236.475249999996,2384.8531354166666,7458.0375,74,79,32,110,0.81925625,1.4169,0.3522,0.314214593883886,123,33,1.0647,70932.71273333332,6207.1145,-1404.5775000000003,124,119.55557600732601,171.88477951232053,22.122179481292413,627.9259259259259,72898.13276666666,0.0
2025-06-10,6,1,False,Summer,127414.49178333332,5308.9371576388885,7093.9549,3494.6719,1144.392398402328,105,25,3599.283,55796.047549999996,2324.8353145833335,7389.523,63,79,32,110,0.8168180555555556,1.4372,0.377,0.3144020557800318,123,33,1.0602,71618.44423333333,5882.4495,-861.5079000000005,124,191.1321937728938,288.10293961026804,23.950163921462835,627.9259259259259,72991.72328333334,0.0
2025-06-11,6,2,False,Summer,128236.67731666665,5343.1948881944445,7380.2678,3410.9442,1189.3683087495356,103,33,3969.3235999999997,52152.231,2173.009625,7225.3875,71,79,32,110,0.8316965277777778,1.442,0.2889,0.3230234043812756,123,33,1.1531,76084.44631666667,5751.2209,-1287.7474999999995,133,147.06159706959707,210.6981498681424,22.379880718052174,627.9259259259259,77108.2415,0.0
2025-06-12,6,3,False,Summer,127721.81298333332,5321.742207638888,7160.782,2926.78,1216.0955890011603,96,143,4234.002,55269.42155,2302.8925645833333,7236.442,66,79,32,110,0.8219833333333333,1.4394,0.3069,0.3231071653178249,113,33,1.1325,72452.39143333334,5890.2901,-935.2600000000002,129,128.90997096774188,195.4020000818168,18.91083980622483,627.9259259259259,73573.8846,0.0
2025-06-13,6,4,False,Summer,81889.5904,3412.0662666666667,4255.2431,2513.4715,490.2745301237197,99,36,1741.7715999999996,53544.2767,2231.011529166667,7245.4464,70,79,32,110,0.6400291666666666,1.298,0.2565,0.2841826682497834,119,33,1.0415,28345.3137,4009.0832,-3485.9551,99,124.28958781362006,189.6124022513936,15.754018370705241,627.9259259259259,42078.50488333333,0.0
2025-06-14,6,5,True,Summer,82253.15711666667,3427.214879861111,4411.5054,2502.539,456.34524113842133,99,30,1908.9663999999998,56059.814366666666,2335.825598611111,7014.7419,63,79,32,110,0.6368673611111111,1.238,0.2585,0.27465710569812335,120,75,0.9795,26193.34275,4058.3314,-3376.9399999999996,96,186.39666594982074,256.0998965425276,16.837230825071487,627.9259259259259,42171.847416666664,0.0
2025-06-15,6,6,True,Summer,127368.88451666667,5307.036854861111,7216.4039,3505.1831,1213.658169314365,105,16,3711.2208,56741.910183333326,2364.2462576388884,7168.4094,73,79,32,110,0.8178270833333333,1.4464,0.3571,0.31556827732358017,119,33,1.0893,70626.97433333333,5729.4257,-914.4186,135,122.24665161290326,188.03201031888906,15.22013457442969,627.9259259259259,71341.95014999999,0.0
2025-06-16,6,0,False,Summer,127618.63201666666,5317.443000694444,7060.76,3431.33,1202.1165041743136,92,23,3629.4300000000003,54924.57919999999,2288.5241333333333,7403.1285,67,78,33,110,0.8232416666666666,1.3988,0.3023,0.3116188548520463,113,33,1.0965,72694.05281666666,5505.2051,-975.4281000000001,131,186.19933978494626,266.3344130563611,17.60685463316842,627.9259259259259,73880.85633333333,0.0
2025-06-17,6,1,False,Summer,127311.7546,5304.656441666667,7060.19,3506.1621,1155.2586713614116,98,27,3554.0278999999996,52674.743383333334,2194.780974305556,6701.7119,66,79,32,110,0.8286263888888888,1.4509,0.3465,0.3168264930704884,123,33,1.1044,74637.01121666667,5610.06,-673.2804999999998,138,153.15094551971322,222.25188609600258,16.632787316970404,627.9259259259259,75038.94765,0.0
2025-06-18,6,2,False,Summer,126909.07891666668,5287.878288194445,7018.6017,3532.0368,1175.7110767795225,97,24,3486.5649000000003,55980.68801666667,2332.5286673611113,6770.4375,65,80,31,110,0.82005,1.4109,0.3499,0.3116984426666889,119,33,1.061,70928.3909,5658.894899999999,-616.4475000000002,133,223.93536326164872,373.51223141797266,18.10873496935655,627.9259259259259,71316.05611666666,0.0
2025-06-19,6,3,False,Summer,127349.06689999999,5306.211120833334,7327.2228,3469.38,1206.0433640067474,105,143,3857.8427999999994,59089.562699999995,2462.0651125,7864.0204,78,79,32,110,0.8079104166666666,1.4236,0.3554,0.3159149287362447,114,33,1.0682,68259.5042,5859.6028,-1305.0508,122,201.70579426523292,297.9113633780404,18.035587260076362,627.9259259259259,71107.39088333331,0.0
2025-06-20,6,4,False,Summer,81137.07971666666,3380.7116548611107,4296.4077,2496.7568,477.61185091147763,99,30,1799.6508999999996,58736.49886666667,2447.3541194444447,7189.044,69,79,32,110,0.6213069444444445,1.2402,0.2668,0.2766222603415575,123,75,0.9734,22400.58085,3961.77,-3386.225,93,143.35999731182793,217.745582117436,16.56811427616014,627.9259259259259,40371.6677,0.0
2025-06-21,6,5,True,Summer,81408.0648,3392.0026999999995,4317.2602,2606.6137,449.76865077783,94,39,1710.6464999999998,62073.3244,2586.388516666667,8605.7877,75,78,33,110,0.6095256944444445,1.2633,0.1828,0.2808280036906167,114,75,1.0805,19334.7404,4004.9442,-4844.465,93,193.25046971326168,300.15170326213075,17.25880816420044,627.9259259259259,40294.02645,0.0
2025-06-22,6,6,True,Summer,126539.46191666667,5272.477579861112,7279.16,3374.4387,1171.1446659433454,104,27,3904.7212999999997,59082.12081666667,2461.755034027778,7457.995,64,79,32,110,0.8074916666666668,1.4122,0.3355,0.3116549940474006,119,33,1.0766999999999998,67457.34109999999,5722.1598,-1131.1871,125,156.50146182795703,228.26097040121115,17.531421969245685,627.9259259259259,69328.11858333334,0.0
2025-06-23,6,0,False,Summer,126690.87308333332,5278.786378472222,7056.9931,3333.5589,1205.361103235894,105,12,3723.4341999999997,59629.587083333325,2484.566128472222,7627.9975,70,79,32,110,0.8048722222222222,1.4023,0.3539,0.31585392977967663,123,33,1.0484,67061.286,5715.349499999999,-1447.7963,122,160.0864270609319,224.71011200440057,16.99423125380706,627.9259259259259,70408.85521666666,0.0
2025-06-24,6,1,False,Summer,127112.84501666666,5296.368542361111,7156.4187,3413.1049,1184.0261320761433,105,24,3743.3138000000004,50844.05276666667,2118.5021986111115,6472.05,77,79,32,110,0.8405347222222221,1.4158,0.3611,0.31999710997808695,123,33,1.0547,76268.79225,5776.8342,-465.7038999999995,141,179.0539154121863,245.83438087896087,18.826032290614673,627.9259259259259,76438.07509999999,0.0
2025-06-25,6,2,False,Summer,126310.40843333333,5262.933684722222,7070.11,3456.4352,1184.5875693055634,104,28,3613.6748,55872.98706666667,2328.041127777778,6720.9071,73,79,32,110,0.8163465277777777,1.4004,0.3384,0.31851242434696936,116,33,1.062,70437.42136666666,5507.949,-965.1350000000002,134,163.91391720430116,231.5729314924231,16.334777017819647,627.9259259259259,71238.16965,0.0
2025-06-26,6,3,False,Summer,126697.44536666665,5279.060223611111,7153.1245,3163.47,1205.98971543765,102,143,3989.6545,59150.061533333326,2464.585897222222,8081.5233,69,79,32,110,0.8059743055555556,1.417,0.3376,0.31717546967876936,123,33,1.0794000000000001,67547.38383333333,5587.6203,-1684.5451999999996,127,192.76052419354832,343.5666902974343,16.344925626740668,627.9259259259259,69907.7716,0.0
2025-06-27,6,4,False,Summer,79563.255,3315.1356250000003,4191.3944,2466.7341,463.7742374503593,97,25,1724.6603,59791.60913333333,2491.3170472222223,7986.9642,66,79,32,110,0.6051201388888889,1.2437,0.1708,0.2803352692010453,123,68,1.0729,19771.645866666662,3940.95,-4328.566699999999,92,172.2398241935484,233.09352123755505,16.359659465292538,627.9259259259259,39671.321899999995,0.0
2025-06-28,6,5,True,Summer,80661.5728,3360.898866666667,4214.7846,2469.58,456.86479361398705,99,17,1745.2046,58884.64668333333,2453.526945138889,8626.2441,72,79,32,110,0.6229888888888888,1.2402,0.1995,0.2825663481988277,120,72,1.0407,21776.926116666666,4151.9,-4875.6156,97,129.81266953405017,189.2031717236245,15.82040976608231,627.9259259259259,40203.92735,0.0
2025-06-29,6,6,True,Summer,126384.80871666667,5266.033696527778,7106.6146,3534.94,1177.0345305929677,97,137,3571.6746,57117.04018333333,2379.8766743055553,7585.2486,63,79,32,110,0.8118270833333334,1.3938,0.3508,0.31124763536468014,114,33,1.043,69267.76853333334,5586.6528,-1329.9317,132,167.40128154121865,269.038355474761,15.720671876676509,627.9259259259259,70513.8637,0.0
2025-06-30,6,0,False,Summer,125947.32058333333,5247.805024305556,7085.4956,3371.6114,1174.077384843315,105,15,3713.8842000000004,56069.636600000005,2336.2348583333337,7534.9875,68,79,32,110,0.8101881944444445,1.4347,0.3316,0.31025480899256164,113,33,1.1031,69877.68398333332,5588.4496,-1165.8175,129,182.35573745519704,283.89138586187926,17.030873343233317,627.9259259259259,71110.56381666666,0.0
2025-07-01,7,1,False,Summer,141546.85106666666,5897.785461111111,7882.3436,4077.4412,1201.309963288064,105,31,3804.9024,62680.30703333332,2611.679459722222,7946.325,74,79,32,110,0.8907618055555555,1.7322,0.3868,0.36697338902332227,123,33,1.3454,78866.54403333332,6163.4444,-1237.2368000000006,123,159.6760150537634,252.01011899699336,21.875274975548496,627.9259259259259,80294.3796,0.0
2025-07-02,7,2,False,Summer,141198.65821666666,5883.277425694444,7797.58,3956.12,1174.7413209007539,101,32,3841.46,68293.89185,2845.5788270833336,8417.7884,66,79,32,110,0.8753215277777778,1.727,0.4184,0.35766335075092176,119,33,1.3086000000000002,72904.76636666665,6278.32,-1598.9469999999992,118,114.2419855311356,151.50645855700947,21.72765423358345,627.9259259259259,76775.89256666668,0.0
2025-07-03,7,3,False,Summer,141565.53863333332,5898.5641097222215,7892.813,3699.83,1194.833711510075,105,143,4192.983,61805.119699999996,2575.2133208333335,7924.875,74,79,32,110,0.9014361111111112,1.7936,0.3737,0.369433098802834,123,33,1.4199000000000002,79760.41893333332,6354.5294,-1177.745,128,192.19465732600733,264.45741029888956,23.207560121840046,627.9259259259259,81179.88468333332,0.0
2025-07-04,7,4,False,Summer,95795.06574999998,3991.461072916666,4918.0681,2956.3837,493.8093907795023,99,30,1961.6844000000006,66914.19828333333,2788.091595138889,9260.3625,68,79,32,110,0.6903083333333333,1.5677,0.1337,0.34769093592309375,123,75,1.4340000000000002,28880.867466666667,4675.25,-5086.512499999999,95,199.71626043956044,371.08720976117854,23.13212717884612,627.9259259259259,49308.52366666665,27.20921666666633
2025-07-05,7,5,True,Summer,95872.83489999997,3994.701454166666,5123.7797,3027.3149,523.501064808828,99,40,2096.4648,67082.75493333333,2795.114788888889,8910.5671,66,79,32,110,0.68431875,1.5334,0.168,0.3297786795384851,123,75,1.3654000000000002,28790.079966666664,4642.88,-4354.0316,95,164.72034615384624,244.07883390718135,22.298308292270708,627.9259259259259,49820.4366,0.0
2025-07-06,7,6,True,Summer,141244.57465,5885.1906104166665,7889.8151,4027.47,1171.2887123887951,105,29,3862.3451,61450.5931,2560.4413791666666,8332.8511,69,79,32,110,0.8986708333333334,1.7731,0.4315,0.37260642706884034,123,33,1.3416,79793.98155,6338.9824,-1470.6725000000006,127,193.87766300366303,282.65422856363836,23.035850542880823,627.9259259259259,82083.70813333333,0.0
2025-07-07,7,0,False,Summer,141495.39414999998,5895.641422916666,7622.4699,3971.46,1156.776326118237,102,23,3651.0099,68085.91138333332,2836.9129743055555,8540.5125,74,79,32,110,0.8773902777777778,1.7052,0.3983,0.3597183557024759,123,33,1.3069000000000002,73409.48276666665,6239.0595,-1657.232500000001,115,178.8173304029305,234.4944929849371,23.33132346885885,627.9259259259259,76766.88905000001,0.0
2025-07-08,7,1,False,Summer,141285.22699999998,5886.884458333333,7923.8422,3920.1051,1184.551113938717,105,25,4003.7371,65713.83998333332,2738.076665972222,9384.2706,73,78,33,110,0.8836034722222222,1.7507,0.3935,0.3707953303115701,123,33,1.3572,75571.38701666666,6403.2722,-2662.5549999999994,122,117.51731172161178,173.27853688069206,22.030919105352268,627.9259259259259,80694.59885000001,0.0
2025-07-09,7,2,False,Summer,140590.70496666664,5857.946040277778,7916.9667,4065.8343,1175.9355784572674,105,19,3851.1324,66531.97995000001,2772.1658312500003,8346.9934,73,79,32,110,0.8791770833333333,1.7416,0.3976,0.3667712969908206,116,33,1.344,74058.72501666666,6422.6149000000005,-1726.9074999999993,118,183.30465293040294,293.18221271111764,22.739350988689154,627.9259259259259,77753.26461666665,0.0
2025-07-10,7,3,False,Summer,140463.54224999997,5852.647593749999,7846.4899,3449.51,1199.9258213332944,103,143,4396.979899999999,67609.91886666666,2817.0799527777776,8971.2,71,79,32,110,0.8775076388888888,1.7648,0.4072,0.36719369140029673,122,33,1.3576,72853.62338333332,6257.54,-2235.3901000000005,119,167.21313901098893,259.4086997294132,23.556174706322174,627.9259259259259,78148.55506666667,0.0
2025-07-11,7,4,False,Summer,94741.08840000001,3947.5453500000003,5043.0197,3001.36,472.45936278329447,99,32,2041.6596999999997,62222.31125,2592.5963020833333,7599.6379,73,79,32,110,0.7069465277777778,1.5451,0.2855,0.3331157945448878,114,66,1.2595999999999998,32518.777149999998,4646.46,-3153.245,95,143.92380164835168,223.71034724416694,23.26726293417254,627.9259259259259,49467.08228333332,0.0
2025-07-12,7,5,True,Summer,95318.37109999999,3971.598795833333,4790.1271,2977.6039,484.14060212678606,93,30,1812.5231999999996,64234.12776666667,2676.421990277778,8360.4385,78,79,32,110,0.6942819444444444,1.5783,0.2556,0.3370509352582047,123,71,1.3227,31084.243333333336,4570.87,-4175.954,97,185.18886117216115,251.1875726988929,23.589192705312037,627.9259259259259,49767.1575,0.0
2025-07-13,7,6,True,Summer,139893.36648333332,5828.890270138889,7782.3328,3746.8137,1198.91376076299,105,33,4035.5191,70625.64608333333,2942.735253472222,9752.2309,72,78,32,109,0.8542875,1.7345,0.3392,0.3702855012420415,119,75,1.3953,69267.72039999999,6155.5388,-3331.429800000001,115,146.9250300366301,193.73497725607055,24.013549640984134,627.9259259259259,76623.76595,0.0
2025-07-14,7,0,False,Summer,141062.42346666666,5877.600977777778,7681.8848,3865.194,1199.4411907771166,94,33,3816.6908,69254.74425,2885.6143437500004,8723.2398,73,78,32,109,0.8722152777777779,1.7345,0.3522,0.3694141010933876,123,33,1.3822999999999999,71807.67921666667,6109.7958,-2178.2515999999996,117,132.04656062271064,181.59675376813533,23.135263732747106,627.9259259259259,76145.37486666667,0.0
2025-07-15,7,1,False,Summer,139545.16266666667,5814.381777777778,7671.6125,3614.92,1188.506839837414,105,29,4056.6925,66796.11208333333,2783.1713368055553,8475.8418,67,78,32,109,0.8721083333333334,1.7416,0.3419,0.36053268253353293,114,33,1.3997000000000002,72749.05058333333,6179.0225,-1655.5421000000006,117,221.37385462962965,301.36690059404384,24.035110590251506,627.9259259259259,75795.90461666667,0.0
2025-07-16,7,2,False,Summer,140365.26538333332,5848.552724305556,7978.8849,3838.2022,1201.901705866182,105,19,4140.682699999999,68230.70199999999,2842.945916666666,8874.2427,70,77,33,109,0.8758020833333333,1.6813,0.3718,0.3554522189067038,121,33,1.3094999999999999,72134.56338333333,6361.887,-1964.153400000001,114,167.48429307116118,276.44887542417774,19.817565171363462,627.9259259259259,76881.3465,0.0
2025-07-17,7,3,False,Summer,139569.15928333334,5815.381636805556,7692.7679,3434.74,1180.5693568753081,97,143,4258.0279,66848.74321666665,2785.3643006944444,8810.3625,74,78,32,109,0.8748208333333334,1.7092,0.3696,0.3671267973019713,123,33,1.3396000000000001,72720.41606666666,6192.6821,-2211.2424999999994,118,123.79360149812736,179.4467760119949,19.48988654945828,627.9259259259259,78184.8571,0.0
2025-07-18,7,4,False,Summer,93698.0732,3904.0863833333333,5020.91,2758.4698,479.7114182275518,95,39,2262.4402,62423.825099999995,2600.9927125,8135.55,77,79,32,110,0.6942027777777777,1.5835,0.3031,0.33544025093937657,123,65,1.2804,31274.248100000004,4452.2661,-4007.5,96,197.49572640449432,255.0970691147527,21.618043363948697,627.9259259259259,48192.44993333334,0.0
2025-07-19,7,5,True,Summer,94564.52239999999,3940.1884333333333,4868.06,2761.61,496.8407494625034,143,35,2106.4500000000003,67381.70335,2807.570972916667,8872.725,71,78,32,109,0.6802993055555555,1.5795,0.1583,0.34212290158614667,123,74,1.4211999999999998,27182.819049999995,4868.06,-4741.3625,92,270.3210031835205,430.0067685945005,22.18643367838299,627.9259259259259,48853.69806666667,0.0
2025-07-20,7,6,True,Summer,138750.53876666666,5781.272448611111,7896.2098,3518.2108,1200.2626946007922,105,33,4377.999,66660.56055,2777.52335625,8326.929,75,78,32,109,0.8676124999999999,1.7018,0.3497,0.36103677899448594,123,33,1.3521,72089.97821666667,6258.6483,-1941.781,116,173.19350037453188,285.3084312366183,20.537263362972528,627.9259259259259,75708.25031666666,0.0
2025-07-21,7,0,False,Summer,138442.8198,5768.450825000001,7769.0612,3790.69,1166.9248607022914,105,29,3978.3712,64453.07045,2685.5446020833333,8524.425,65,77,33,109,0.8791791666666667,1.7317,0.3888,0.36128335350660573,123,33,1.3429,73989.74935,6393.251200000001,-1448.6012,117,152.9747275280899,220.30842490686922,21.488417780154787,627.9259259259259,77551.18291666667,0.0
2025-07-22,7,1,False,Summer,139514.85881666664,5813.119117361111,7664.09,3860.6693,1166.8780875646855,98,33,3803.4207,65719.71419999999,2738.321425,8928.7562,72,77,33,109,0.8751333333333333,1.7059,0.3953,0.3598725699097203,120,33,1.3106,73795.14461666666,6051.24,-2158.7167,124,336.97480224719106,582.973180561143,24.73434689015812,627.9259259259259,77131.44821666664,0.0
2025-07-23,7,2,False,Summer,139450.03365,5810.41806875,7631.38,3904.4871,1200.5678643652318,101,33,3726.8929000000003,65233.48653333333,2718.061938888889,8857.6875,74,77,33,109,0.8755840277777778,1.7196,0.4298,0.36483912148819636,118,33,1.2898,74216.54711666665,6220.2065999999995,-2253.2375,117,191.02549737827715,261.42764188499814,22.426558263206704,627.9259259259259,78489.76571666666,0.0
