date,slot,month,season,dayofweek,is_weekend,lead_time_hours,pv_actual_kW,pv_forecast_op_kW,error,abs_error,pct_error
2025-05-11,38,5,Spring,6,True,6.5,1908.4125,1926.12045,17.707949999999983,17.707949999999983,0.009278890177045048
2025-05-11,39,5,Spring,6,True,6.666666666666667,2150.7823,2203.6603999999998,52.878099999999904,52.878099999999904,0.024585519417748558
2025-05-11,40,5,Spring,6,True,6.833333333333333,2404.8229,2481.20035,76.37744999999995,76.37744999999995,0.031760114227122486
2025-05-11,41,5,Spring,6,True,1.0,2675.8125,2651.1142,-24.698300000000017,24.698300000000017,0.00923020577861865
2025-05-11,42,5,Spring,6,True,1.1666666666666667,2936.1872,2943.3100666666664,7.122866666666596,7.122866666666596,0.002425889829731087
2025-05-11,43,5,Spring,6,True,1.3333333333333333,3257.0805,3235.505933333333,-21.574566666667124,21.574566666667124,0.006623897280606704
2025-05-11,44,5,Spring,6,True,1.5,3606.825,3527.7018,-79.1232,79.1232,0.02193707762367179
2025-05-11,45,5,Spring,6,True,1.6666666666666667,3875.3761,3819.8976666666663,-55.47843333333367,55.47843333333367,0.01431562560684979
2025-05-11,46,5,Spring,6,True,1.8333333333333333,4144.686,4112.093533333333,-32.59246666666695,32.59246666666695,0.007863675720348165
2025-05-11,47,5,Spring,6,True,2.0,4387.2,4404.2894,17.08939999999984,17.08939999999984,0.003895286287381437
2025-05-11,48,5,Spring,6,True,2.1666666666666665,4512.499,4729.8224666666665,217.32346666666672,217.32346666666672,0.04816033569573461
2025-05-11,49,5,Spring,6,True,2.3333333333333335,4795.3908,5055.355533333333,259.96473333333324,259.96473333333324,0.054211375918169845
2025-05-11,50,5,Spring,6,True,2.5,5172.075,5380.8886,208.8136000000004,208.8136000000004,0.040373273782766186
2025-05-11,51,5,Spring,6,True,2.6666666666666665,5349.4328,5706.421666666666,356.9888666666666,356.9888666666666,0.06673396601349335
2025-05-11,52,5,Spring,6,True,2.8333333333333335,5804.0217,6031.954733333333,227.9330333333328,227.9330333333328,0.03927156808068667
2025-05-11,53,5,Spring,6,True,3.0,6306.525,6357.4878,50.96280000000024,50.96280000000024,0.008080963763720948
2025-05-11,54,5,Spring,6,True,3.1666666666666665,6121.3963,6417.52945,296.13314999999966,296.13314999999966,0.048376732282469546
2025-05-11,55,5,Spring,6,True,3.3333333333333335,6055.5214,6477.5711,422.0497000000005,422.0497000000005,0.06969667384876231
2025-05-11,56,5,Spring,6,True,3.5,6292.2,6537.61275,245.41275000000041,245.41275000000041,0.03900269381138559
2025-05-11,57,5,Spring,6,True,3.6666666666666665,6251.2689,6597.654399999999,346.3854999999994,346.3854999999994,0.05541043035278796
2025-05-11,58,5,Spring,6,True,3.8333333333333335,6346.5941,6657.69605,311.1019499999993,311.1019499999993,0.049018724862205904
2025-05-11,59,5,Spring,6,True,4.0,6601.425,6717.7377,116.3126999999995,116.3126999999995,0.017619332189640798
2025-05-11,60,5,Spring,6,True,4.166666666666667,6634.24,6907.575383333333,273.3353833333331,273.3353833333331,0.041200707742459285
2025-05-11,61,5,Spring,6,True,4.333333333333333,7004.0538,7097.413066666666,93.35926666666637,93.35926666666637,0.013329318896246396
2025-05-11,62,5,Spring,6,True,4.5,7564.125,7287.250749999999,-276.87425000000076,276.87425000000076,0.03660360583676245
2025-05-11,63,5,Spring,6,True,4.666666666666667,7558.5168,7477.088433333333,-81.42836666666699,81.42836666666699,0.010773061543855666
2025-05-11,64,5,Spring,6,True,4.833333333333333,7552.6093,7666.9261166666665,114.31681666666645,114.31681666666645,0.015136069155154955
2025-05-11,65,5,Spring,6,True,5.0,7677.975,7856.7638,178.78879999999936,178.78879999999936,0.023285931511889443
2025-05-11,66,5,Spring,6,True,5.166666666666667,7498.667,7863.479249999999,364.81224999999904,364.81224999999904,0.04865028010978471
2025-05-11,67,5,Spring,6,True,5.333333333333333,7390.7918,7870.1947,479.40290000000005,479.40290000000005,0.06486489038968735
2025-05-11,68,5,Spring,6,True,5.5,7575.9375,7876.91015,300.9726499999997,300.9726499999997,0.039727446273150974
2025-05-11,69,5,Spring,6,True,5.666666666666667,7885.1643,7883.625599999999,-1.538700000000972,1.538700000000972,0.0001951386098576249
2025-05-11,70,5,Spring,6,True,5.833333333333333,8059.2438,7890.34105,-168.9027500000002,168.9027500000002,0.02095764245275719
2025-05-11,71,5,Spring,6,True,6.0,7994.4375,7897.0565,-97.38100000000031,97.38100000000031,0.012181094667385955
2025-05-11,72,5,Spring,6,True,6.166666666666667,7840.8737,7885.134283333333,44.26058333333276,44.26058333333276,0.005644853498065243
2025-05-11,73,5,Spring,6,True,6.333333333333333,8036.608,7873.212066666666,-163.39593333333414,163.39593333333414,0.020331454928912064
2025-05-11,74,5,Spring,6,True,6.5,8375.8125,7861.289849999999,-514.5226500000008,514.5226500000008,0.06142958071231905
2025-05-11,75,5,Spring,6,True,6.666666666666667,8263.1316,7849.367633333333,-413.76396666666733,413.76396666666733,0.05007350562668847
2025-05-11,76,5,Spring,6,True,6.833333333333333,8354.3977,7837.4454166666665,-516.9522833333331,516.9522833333331,0.061877863838506644
2025-05-11,77,5,Spring,6,True,1.0,8567.925,8664.4352,96.51020000000062,96.51020000000062,0.011264127545467616
2025-05-11,78,5,Spring,6,True,1.1666666666666667,8138.3255,8344.5056,206.1801000000005,206.1801000000005,0.025334462230590372
2025-05-11,79,5,Spring,6,True,1.3333333333333333,7761.0043,8024.576,263.5717000000004,263.5717000000004,0.033961030017725984
2025-05-11,80,5,Spring,6,True,1.5,7665.4875,7704.6464,39.15889999999945,39.15889999999945,0.005108468313332903
2025-05-11,81,5,Spring,6,True,1.6666666666666667,7390.3146,7384.7168,-5.597799999999552,5.597799999999552,0.0007574508397788035
2025-05-11,82,5,Spring,6,True,1.8333333333333333,7070.4233,7064.787200000001,-5.636099999999715,5.636099999999715,0.0007971375631781076
2025-05-11,83,5,Spring,6,True,2.0,6760.8,6744.8576,-15.942399999999907,15.942399999999907,0.002358064134421948
2025-05-11,84,5,Spring,6,True,2.1666666666666665,6372.2962,6563.197633333333,190.90143333333344,190.90143333333344,0.029958028839483865
2025-05-11,85,5,Spring,6,True,2.3333333333333335,6174.0602,6381.537666666667,207.47746666666717,207.47746666666717,0.0336047041890954
2025-05-11,86,5,Spring,6,True,2.5,6108.7125,6199.8777,91.16520000000037,91.16520000000037,0.014923799409450088
2025-05-11,87,5,Spring,6,True,2.6666666666666665,5856.2714,6018.217733333333,161.9463333333333,161.9463333333333,0.027653488418131256
2025-05-11,88,5,Spring,6,True,2.8333333333333335,5703.27,5836.557766666667,133.28776666666636,133.28776666666636,0.023370411477392154
2025-05-11,89,5,Spring,6,True,3.0,5683.875,5654.8978,-28.977200000000266,28.977200000000266,0.005098141672714524
2025-05-11,90,5,Spring,6,True,3.1666666666666665,5520.9643,5476.82695,-44.13734999999997,44.13734999999997,0.007994500163676112
2025-05-11,91,5,Spring,6,True,3.3333333333333335,5320.7117,5298.7561,-21.95560000000023,21.95560000000023,0.004126440453445398
2025-05-11,92,5,Spring,6,True,3.5,5154.5625,5120.68525,-33.87724999999955,33.87724999999955,0.00657228426272832
2025-05-11,93,5,Spring,6,True,3.6666666666666665,4972.0431,4942.6144,-29.42869999999948,29.42869999999948,0.00591883445258137
2025-05-11,94,5,Spring,6,True,3.8333333333333335,4776.1574,4764.54355,-11.61384999999973,11.61384999999973,0.002431630498609558
2025-05-11,95,5,Spring,6,True,4.0,4607.175,4586.4727,-20.702299999999923,20.702299999999923,0.004493491130682017
2025-05-11,96,5,Spring,6,True,4.166666666666667,4460.8589,4293.936966666667,-166.92193333333307,166.92193333333307,0.037419236311942765
2025-05-11,97,5,Spring,6,True,4.333333333333333,4085.2054,4001.4012333333335,-83.80416666666633,83.80416666666633,0.020514064400939627
2025-05-11,98,5,Spring,6,True,4.5,3619.0125,3708.8655,89.85300000000007,89.85300000000007,0.02482804356160695
2025-05-11,99,5,Spring,6,True,4.666666666666667,3460.317,3416.3297666666667,-43.98723333333328,43.98723333333328,0.012711908571767638
2025-05-11,100,5,Spring,6,True,4.833333333333333,3249.9754,3123.7940333333336,-126.18136666666624,126.18136666666624,0.038825329775316525
2025-05-11,101,5,Spring,6,True,5.0,2839.9875,2831.2583,-8.729200000000219,8.729200000000219,0.0030736755003323846
2025-05-11,102,5,Spring,6,True,5.166666666666667,2458.8746,2519.0727166666666,60.198116666666465,60.198116666666465,0.024481979140646887
2025-05-11,103,5,Spring,6,True,5.333333333333333,2211.6012,2206.8871333333336,-4.71406666666644,4.71406666666644,0.0021315175026430807
2025-05-11,104,5,Spring,6,True,5.5,1986.3,1894.70155,-91.59844999999996,91.59844999999996,0.04611511352766448
2025-05-11,105,5,Spring,6,True,5.666666666666667,1593.4284,1582.5159666666668,-10.912433333333183,10.912433333333183,0.006848398919796574
2025-05-11,106,5,Spring,6,True,5.833333333333333,1248.2267,1270.3303833333332,22.103683333333265,22.103683333333265,0.01770806804031132
2025-05-11,107,5,Spring,6,True,6.0,1030.95,958.1448,-72.80520000000001,72.80520000000001,0.07061952568019789
2025-05-11,108,5,Spring,6,True,6.166666666666667,811.1583,798.4540000000001,-12.70429999999999,12.70429999999999,0.01566192443571124
2025-05-11,109,5,Spring,6,True,6.333333333333333,568.3084,638.7632000000001,70.45480000000009,70.45480000000009,0.12397282883730047
2025-05-11,110,5,Spring,6,True,6.5,311.475,479.0724,167.5974,167.5974,0.538076571153383
2025-05-11,111,5,Spring,6,True,6.666666666666667,73.3122,319.38160000000005,246.06940000000003,246.06940000000003,3.356459088664643
2025-05-11,112,5,Spring,6,True,6.833333333333333,0.0,159.69079999999997,159.69079999999997,159.69079999999997,
2025-05-11,113,5,Spring,6,True,1.0,0.0,0.0,0.0,0.0,
2025-05-11,114,5,Spring,6,True,1.1666666666666667,4.4353,0.0,-4.4353,4.4353,1.0
2025-05-11,115,5,Spring,6,True,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-05-11,116,5,Spring,6,True,1.5,0.0,0.0,0.0,0.0,
2025-05-11,117,5,Spring,6,True,1.6666666666666667,0.3184,0.0,-0.3184,0.3184,1.0
2025-05-11,118,5,Spring,6,True,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-05-11,119,5,Spring,6,True,2.0,0.0,0.0,0.0,0.0,
2025-05-11,120,5,Spring,6,True,2.1666666666666665,0.0229,0.0,-0.0229,0.0229,1.0
2025-05-11,121,5,Spring,6,True,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-05-11,122,5,Spring,6,True,2.5,0.0,0.0,0.0,0.0,
2025-05-11,123,5,Spring,6,True,2.6666666666666665,0.0016,0.0,-0.0016,0.0016,1.0
2025-05-11,124,5,Spring,6,True,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-05-11,125,5,Spring,6,True,3.0,0.0,0.0,0.0,0.0,
2025-05-11,126,5,Spring,6,True,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-05-11,127,5,Spring,6,True,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-05-11,128,5,Spring,6,True,3.5,0.0,0.0,0.0,0.0,
2025-05-11,129,5,Spring,6,True,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-05-11,130,5,Spring,6,True,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-05-11,131,5,Spring,6,True,4.0,0.0,0.0,0.0,0.0,
2025-05-11,132,5,Spring,6,True,4.166666666666667,0.0,0.0,0.0,0.0,
2025-05-11,133,5,Spring,6,True,4.333333333333333,0.0,0.0,0.0,0.0,
2025-05-11,134,5,Spring,6,True,4.5,0.0,0.0,0.0,0.0,
2025-05-11,135,5,Spring,6,True,4.666666666666667,0.0,0.0,0.0,0.0,
2025-05-11,136,5,Spring,6,True,4.833333333333333,0.0,0.0,0.0,0.0,
2025-05-11,137,5,Spring,6,True,5.0,0.0,0.0,0.0,0.0,
2025-05-11,138,5,Spring,6,True,5.166666666666667,0.0,0.0,0.0,0.0,
2025-05-11,139,5,Spring,6,True,5.333333333333333,0.0,0.0,0.0,0.0,
2025-05-11,140,5,Spring,6,True,5.5,0.0,0.0,0.0,0.0,
2025-05-11,141,5,Spring,6,True,5.666666666666667,0.0,0.0,0.0,0.0,
2025-05-11,142,5,Spring,6,True,5.833333333333333,0.0,0.0,0.0,0.0,
2025-05-11,143,5,Spring,6,True,6.0,0.0,0.0,0.0,0.0,
2025-05-12,0,5,Spring,0,False,6.166666666666667,0.0,0.0,0.0,0.0,
2025-05-12,1,5,Spring,0,False,6.333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,2,5,Spring,0,False,6.5,0.0,0.0,0.0,0.0,
2025-05-12,3,5,Spring,0,False,6.666666666666667,0.0,0.0,0.0,0.0,
2025-05-12,4,5,Spring,0,False,6.833333333333333,0.0,0.0,0.0,0.0,
2025-05-12,5,5,Spring,0,False,1.0,0.0,0.0,0.0,0.0,
2025-05-12,6,5,Spring,0,False,1.1666666666666667,0.0,0.0,0.0,0.0,
2025-05-12,7,5,Spring,0,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,8,5,Spring,0,False,1.5,0.0,0.0,0.0,0.0,
2025-05-12,9,5,Spring,0,False,1.6666666666666667,0.0,0.0,0.0,0.0,
2025-05-12,10,5,Spring,0,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,11,5,Spring,0,False,2.0,0.0,0.0,0.0,0.0,
2025-05-12,12,5,Spring,0,False,2.1666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,13,5,Spring,0,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,14,5,Spring,0,False,2.5,0.0,0.0,0.0,0.0,
2025-05-12,15,5,Spring,0,False,2.6666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,16,5,Spring,0,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,17,5,Spring,0,False,3.0,0.0,0.0,0.0,0.0,
2025-05-12,18,5,Spring,0,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,19,5,Spring,0,False,3.3333333333333335,0.0014,0.0,-0.0014,0.0014,1.0
2025-05-12,20,5,Spring,0,False,3.5,0.0,0.0,0.0,0.0,
2025-05-12,21,5,Spring,0,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,22,5,Spring,0,False,3.8333333333333335,0.0188,0.0,-0.0188,0.0188,1.0
2025-05-12,23,5,Spring,0,False,4.0,0.0,0.0,0.0,0.0,
2025-05-12,24,5,Spring,0,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-05-12,25,5,Spring,0,False,4.333333333333333,0.2624,0.0,-0.2624,0.2624,1.0
2025-05-12,26,5,Spring,0,False,4.5,0.0,0.0,0.0,0.0,
2025-05-12,27,5,Spring,0,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-05-12,28,5,Spring,0,False,4.833333333333333,3.6545,0.0,-3.6545,3.6545,1.0
2025-05-12,29,5,Spring,0,False,5.0,0.0,0.0,0.0,0.0,
2025-05-12,30,5,Spring,0,False,5.166666666666667,0.0,163.78033333333332,163.78033333333332,163.78033333333332,
2025-05-12,31,5,Spring,0,False,5.333333333333333,73.5138,327.56066666666663,254.04686666666663,254.04686666666663,3.455771115990013
2025-05-12,32,5,Spring,0,False,5.5,293.475,491.341,197.86599999999999,197.86599999999999,0.6742175653803559
2025-05-12,33,5,Spring,0,False,5.666666666666667,541.3009,655.1213333333333,113.82043333333331,113.82043333333331,0.21027201937653037
2025-05-12,34,5,Spring,0,False,5.833333333333333,807.9753,818.9016666666668,10.926366666666809,10.926366666666809,0.013523144416254816
2025-05-12,35,5,Spring,0,False,6.0,1077.225,982.682,-94.54299999999989,94.54299999999989,0.08776532293624814
2025-05-12,36,5,Spring,0,False,6.166666666666667,1329.6773,1322.6898,-6.9874999999999545,6.9874999999999545,0.005255034435798787
2025-05-12,37,5,Spring,0,False,6.333333333333333,1653.8188,1662.6976,8.878799999999956,8.878799999999956,0.0053686655394169875
2025-05-12,38,5,Spring,0,False,6.5,2027.475,2002.7053999999998,-24.769600000000082,24.769600000000082,0.01221696938309971
2025-05-12,39,5,Spring,0,False,6.666666666666667,2347.4707,2342.7132,-4.757499999999709,4.757499999999709,0.0020266493635041787
2025-05-12,40,5,Spring,0,False,6.833333333333333,2729.3223,2682.721,-46.60129999999981,46.60129999999981,0.017074311817259477
2025-05-12,41,5,Spring,0,False,1.0,3135.5625,3107.6391,-27.92340000000013,27.92340000000013,0.008905387789272301
2025-05-12,42,5,Spring,0,False,1.1666666666666667,3413.9973,3472.0399166666666,58.04261666666662,58.04261666666662,0.0170013657206661
2025-05-12,43,5,Spring,0,False,1.3333333333333333,3775.629,3836.440733333333,60.811733333332995,60.811733333332995,0.016106384746311937
2025-05-12,44,5,Spring,0,False,1.5,4192.725,4200.84155,8.116549999999734,8.116549999999734,0.0019358650996666208
2025-05-12,45,5,Spring,0,False,1.6666666666666667,4449.0719,4565.242366666666,116.17046666666647,116.17046666666647,0.02611116863871462
2025-05-12,46,5,Spring,0,False,1.8333333333333333,4876.4181,4929.643183333334,53.225083333333714,53.225083333333714,0.010914790783286962
2025-05-12,47,5,Spring,0,False,2.0,5368.275,5294.044,-74.23099999999977,74.23099999999977,0.01382771933256023
2025-05-12,48,5,Spring,0,False,2.1666666666666665,5484.5943,5458.091633333333,-26.5026666666663,26.5026666666663,0.004832201839736132
2025-05-12,49,5,Spring,0,False,2.3333333333333335,5735.9577,5622.139266666667,-113.8184333333329,113.8184333333329,0.01984296943705371
2025-05-12,50,5,Spring,0,False,2.5,6180.225,5786.186900000001,-394.03809999999976,394.03809999999976,0.06375788907361783
2025-05-12,51,5,Spring,0,False,2.6666666666666665,6332.1034,5950.234533333333,-381.8688666666667,381.8688666666667,0.06030679579026879
2025-05-12,52,5,Spring,0,False,2.8333333333333335,6319.0891,6114.282166666667,-204.8069333333333,204.8069333333333,0.032410831702520744
2025-05-12,53,5,Spring,0,False,3.0,6393.975,6278.3298,-115.64519999999993,115.64519999999993,0.018086589328234773
2025-05-12,54,5,Spring,0,False,3.1666666666666665,6702.4207,6517.39465,-185.0260499999995,185.0260499999995,0.027605854404215403
2025-05-12,55,5,Spring,0,False,3.3333333333333335,7100.6034,6756.4595,-344.14390000000003,344.14390000000003,0.048466852831127005
2025-05-12,56,5,Spring,0,False,3.5,7300.5,6995.52435,-304.9756500000003,304.9756500000003,0.041774625025683215
2025-05-12,57,5,Spring,0,False,3.6666666666666665,7164.2552,7234.5892,70.33400000000074,70.33400000000074,0.009817349890048689
2025-05-12,58,5,Spring,0,False,3.8333333333333335,7404.7647,7473.65405,68.88935000000038,68.88935000000038,0.009303381375508174
2025-05-12,59,5,Spring,0,False,4.0,8065.575,7712.7189,-352.85609999999997,352.85609999999997,0.04374841223347374
2025-05-12,60,5,Spring,0,False,4.166666666666667,8454.1126,7803.859216666667,-650.2533833333337,650.2533833333337,0.07691562841655712
2025-05-12,61,5,Spring,0,False,4.333333333333333,8473.2408,7894.999533333333,-578.2412666666669,578.2412666666669,0.06824322361600615
2025-05-12,62,5,Spring,0,False,4.5,8379.9,7986.13985,-393.76015000000007,393.76015000000007,0.04698864544922971
2025-05-12,63,5,Spring,0,False,4.666666666666667,8496.9936,8077.280166666666,-419.71343333333334,419.71343333333334,0.04939552188592131
2025-05-12,64,5,Spring,0,False,4.833333333333333,8631.9801,8168.420483333332,-463.55961666666826,463.55961666666826,0.05370258171316547
2025-05-12,65,5,Spring,0,False,5.0,8524.3125,8259.5608,-264.7517000000007,264.7517000000007,0.031058422600063137
2025-05-12,66,5,Spring,0,False,5.166666666666667,8116.2765,8099.941583333333,-16.334916666666686,16.334916666666686,0.002012612146304612
2025-05-12,67,5,Spring,0,False,5.333333333333333,7883.8616,7940.322366666666,56.46076666666613,56.46076666666613,0.007161562382914754
2025-05-12,68,5,Spring,0,False,5.5,7853.1,7780.703149999999,-72.396850000001,72.396850000001,0.00921888808241344
2025-05-12,69,5,Spring,0,False,5.666666666666667,7646.9579,7621.083933333333,-25.873966666667002,25.873966666667002,0.0033835633731770644
2025-05-12,70,5,Spring,0,False,5.833333333333333,7583.1748,7461.464716666667,-121.71008333333248,121.71008333333248,0.016050016852220322
2025-05-12,71,5,Spring,0,False,6.0,7619.85,7301.8455,-318.0045,318.0045,0.041733695545187896
2025-05-12,72,5,Spring,0,False,6.166666666666667,7361.5221,7210.867833333334,-150.65426666666644,150.65426666666644,0.020465097383415645
2025-05-12,73,5,Spring,0,False,6.333333333333333,7140.1711,7119.890166666667,-20.28093333333254,20.28093333333254,0.0028403987872689133
2025-05-12,74,5,Spring,0,False,6.5,7082.925,7028.9125,-54.01249999999982,54.01249999999982,0.007625733718767291
2025-05-12,75,5,Spring,0,False,6.666666666666667,7001.5481,6937.934833333334,-63.61326666666628,63.61326666666628,0.009085600178432863
2025-05-12,76,5,Spring,0,False,6.833333333333333,7009.0663,6846.957166666667,-162.10913333333338,162.10913333333338,0.023128491926711174
2025-05-12,77,5,Spring,0,False,1.0,7119.3375,7162.7133,43.37580000000071,43.37580000000071,0.006092673651164973
2025-05-12,78,5,Spring,0,False,1.1666666666666667,7212.8021,7230.544066666667,17.741966666667395,17.741966666667395,0.002459788362509959
2025-05-12,79,5,Spring,0,False,1.3333333333333333,7343.798,7298.374833333333,-45.423166666666475,45.423166666666475,0.006185241841710036
2025-05-12,80,5,Spring,0,False,1.5,7438.5375,7366.2056,-72.33190000000013,72.33190000000013,0.009723941030074814
2025-05-12,81,5,Spring,0,False,1.6666666666666667,7358.205,7434.036366666667,75.83136666666724,75.83136666666724,0.010305688230576239
2025-05-12,82,5,Spring,0,False,1.8333333333333333,7384.0446,7501.867133333333,117.82253333333301,117.82253333333301,0.015956368049745123
2025-05-12,83,5,Spring,0,False,2.0,7583.7375,7569.6979,-14.039600000000064,14.039600000000064,0.001851277157206465
2025-05-12,84,5,Spring,0,False,2.1666666666666665,7713.9951,7342.850866666667,-371.14423333333343,371.14423333333343,0.04811310203364447
2025-05-12,85,5,Spring,0,False,2.3333333333333335,7580.8982,7116.003833333333,-464.89436666666643,464.89436666666643,0.06132444393814264
2025-05-12,86,5,Spring,0,False,2.5,7263.6375,6889.156800000001,-374.48069999999916,374.48069999999916,0.05155553261021068
2025-05-12,87,5,Spring,0,False,2.6666666666666665,6991.1324,6662.309766666667,-328.8226333333332,328.8226333333332,0.047034244886183706
2025-05-12,88,5,Spring,0,False,2.8333333333333335,6580.2311,6435.462733333334,-144.76836666666622,144.76836666666622,0.022000498837596482
2025-05-12,89,5,Spring,0,False,3.0,6151.425,6208.6157,57.190700000000106,57.190700000000106,0.009297146596113925
2025-05-12,90,5,Spring,0,False,3.1666666666666665,6037.177,5923.222466666667,-113.95453333333262,113.95453333333262,0.01887546668473239
2025-05-12,91,5,Spring,0,False,3.3333333333333335,5802.7223,5637.829233333334,-164.89306666666653,164.89306666666653,0.028416501452545217
2025-05-12,92,5,Spring,0,False,3.5,5336.55,5352.436,15.885999999999513,15.885999999999513,0.002976829599647621
2025-05-12,93,5,Spring,0,False,3.6666666666666665,4966.7804,5067.042766666667,100.26236666666773,100.26236666666773,0.02018659143187964
2025-05-12,94,5,Spring,0,False,3.8333333333333335,4700.112,4781.649533333333,81.53753333333316,81.53753333333316,0.017347997948417647
2025-05-12,95,5,Spring,0,False,4.0,4418.4,4496.2563,77.85630000000037,77.85630000000037,0.01762092612710492
2025-05-12,96,5,Spring,0,False,4.166666666666667,4035.757,4160.463916666667,124.70691666666653,124.70691666666653,0.030900501855455252
2025-05-12,97,5,Spring,0,False,4.333333333333333,3737.6542,3824.671533333333,87.01733333333323,87.01733333333323,0.02328126912685856
2025-05-12,98,5,Spring,0,False,4.5,3486.975,3488.8791499999998,1.904149999999845,1.904149999999845,0.0005460750363853612
2025-05-12,99,5,Spring,0,False,4.666666666666667,3068.8594,3153.086766666667,84.22736666666697,84.22736666666697,0.027445821293301014
2025-05-12,100,5,Spring,0,False,4.833333333333333,2709.6383,2817.294383333333,107.65608333333284,107.65608333333284,0.03973079481985948
2025-05-12,101,5,Spring,0,False,5.0,2493.225,2481.502,-11.722999999999956,11.722999999999956,0.00470194226353416
2025-05-12,102,5,Spring,0,False,5.166666666666667,2268.2111,2234.8351666666667,-33.37593333333325,33.37593333333325,0.014714650383878843
2025-05-12,103,5,Spring,0,False,5.333333333333333,1969.7008,1988.1683333333333,18.467533333333222,18.467533333333222,0.009375806383047223
2025-05-12,104,5,Spring,0,False,5.5,1651.8,1741.5014999999999,89.7014999999999,89.7014999999999,0.054305303305484866
2025-05-12,105,5,Spring,0,False,5.666666666666667,1419.4936,1494.8346666666666,75.34106666666662,75.34106666666662,0.05307601715616514
2025-05-12,106,5,Spring,0,False,5.833333333333333,1206.1016,1248.1678333333332,42.06623333333323,42.06623333333323,0.03487785219199878
2025-05-12,107,5,Spring,0,False,6.0,970.7625,1001.501,30.73849999999993,30.73849999999993,0.031664284518612876
2025-05-12,108,5,Spring,0,False,6.166666666666667,735.7563,834.5841666666666,98.82786666666664,98.82786666666664,0.1343214684898609
2025-05-12,109,5,Spring,0,False,6.333333333333333,497.5618,667.6673333333333,170.1055333333333,170.1055333333333,0.3418782015286007
2025-05-12,110,5,Spring,0,False,6.5,262.0125,500.7505,238.738,238.738,0.9111702685940557
2025-05-12,111,5,Spring,0,False,6.666666666666667,64.1188,333.83366666666666,269.7148666666667,269.7148666666667,4.206486501099002
2025-05-12,112,5,Spring,0,False,6.833333333333333,0.0,166.91683333333333,166.91683333333333,166.91683333333333,
2025-05-12,113,5,Spring,0,False,1.0,0.0,0.0,0.0,0.0,
2025-05-12,114,5,Spring,0,False,1.1666666666666667,3.1306,0.0,-3.1306,3.1306,1.0
2025-05-12,115,5,Spring,0,False,1.3333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,116,5,Spring,0,False,1.5,0.0,0.0,0.0,0.0,
2025-05-12,117,5,Spring,0,False,1.6666666666666667,0.2248,0.0,-0.2248,0.2248,1.0
2025-05-12,118,5,Spring,0,False,1.8333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,119,5,Spring,0,False,2.0,0.0,0.0,0.0,0.0,
2025-05-12,120,5,Spring,0,False,2.1666666666666665,0.0161,0.0,-0.0161,0.0161,1.0
2025-05-12,121,5,Spring,0,False,2.3333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,122,5,Spring,0,False,2.5,0.0,0.0,0.0,0.0,
2025-05-12,123,5,Spring,0,False,2.6666666666666665,0.0012,0.0,-0.0012,0.0012,1.0
2025-05-12,124,5,Spring,0,False,2.8333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,125,5,Spring,0,False,3.0,0.0,0.0,0.0,0.0,
2025-05-12,126,5,Spring,0,False,3.1666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,127,5,Spring,0,False,3.3333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,128,5,Spring,0,False,3.5,0.0,0.0,0.0,0.0,
2025-05-12,129,5,Spring,0,False,3.6666666666666665,0.0,0.0,0.0,0.0,
2025-05-12,130,5,Spring,0,False,3.8333333333333335,0.0,0.0,0.0,0.0,
2025-05-12,131,5,Spring,0,False,4.0,0.0,0.0,0.0,0.0,
2025-05-12,132,5,Spring,0,False,4.166666666666667,0.0,0.0,0.0,0.0,
2025-05-12,133,5,Spring,0,False,4.333333333333333,0.0,0.0,0.0,0.0,
2025-05-12,134,5,Spring,0,False,4.5,0.0,0.0,0.0,0.0,
2025-05-12,135,5,Spring,0,False,4.666666666666667,0.0,0.0,0.0,0.0,
2025-05-12,136,5,Spring,0,False,4.833333333333333,0.0,0.0,0.0,0.0,
2025-05-12,137,5,Spring,0,False,5.0,0.0,0.0,0.0,0.0,
