date,slot,load_kW,pv_actual_kW,price_realtime,price_typical,load_typical,pv_forecast_typical,issue_date,issue_time,lead_time_hours,pv_forecast_op_kW,month,dayofweek,is_weekend,season,net_load_actual_kW,net_load_forecast_kW,time_str
2025-07-15,85,7207.1057,7089.5767,1.1512,0.9978,5678.962,6000.7112,2025-07-15,12:00:00,2.3333333333333335,7012.1224,7,1,False,Summer,117.52900000000045,194.98329999999987,14:20
2025-07-15,86,7166.45,6625.6875,1.25,1.0271,5669.4508,5766.9816,2025-07-15,12:00:00,2.5,6899.00875,7,1,False,Summer,540.7624999999998,267.44124999999985,14:30
2025-07-15,87,7194.9478,6494.487,1.338,1.0906,5664.1948,5521.5066,2025-07-15,12:00:00,2.6666666666666665,6785.8951,7,1,False,Summer,700.4607999999998,409.0527000000002,14:40
2025-07-15,88,7339.2452,6495.7985,1.1298,0.9376,5672.7011,5268.781,2025-07-15,12:00:00,2.8333333333333335,6672.78145,7,1,False,Summer,843.4467000000004,666.4637499999999,14:50
2025-07-15,89,7451.74,6333.3375,0.7839,0.6694,5682.2544,5009.7152,2025-07-15,12:00:00,3.0,6559.6678,7,1,False,Summer,1118.4025000000001,892.0721999999996,15:00
2025-07-15,90,7314.8646,5925.2919,0.7519,0.66,5669.0195,4743.4484,2025-07-15,12:00:00,3.1666666666666665,6275.036183333334,7,1,False,Summer,1389.5726999999997,1039.8284166666663,15:10
2025-07-15,91,7278.805,5627.7112,0.7961,0.7217,5656.3651,4471.224,2025-07-15,12:00:00,3.3333333333333335,5990.404566666667,7,1,False,Summer,1651.0938000000006,1288.4004333333332,15:20
2025-07-15,92,7381.81,5464.7625,0.7957,0.7308,5657.0867,4188.2025,2025-07-15,12:00:00,3.5,5705.7729500000005,7,1,False,Summer,1917.0475000000006,1676.03705,15:30
2025-07-15,93,7336.8078,5137.0628,0.8648,0.7534,5662.6008,3889.3931,2025-07-15,12:00:00,3.6666666666666665,5421.141333333333,7,1,False,Summer,2199.745,1915.6664666666666,15:40
2025-07-15,94,7367.4763,4800.5819,0.889,0.7823,5669.2596,3594.5946,2025-07-15,12:00:00,3.8333333333333335,5136.5097166666665,7,1,False,Summer,2566.8944,2230.966583333334,15:50
2025-07-15,95,7534.36,4469.775,0.8752,0.8055,5673.4767,3303.8878,2025-07-15,12:00:00,4.0,4851.8781,7,1,False,Summer,3064.585,2682.4818999999998,16:00
2025-07-15,96,7593.8344,4007.5281,0.9466,0.8271,5671.0146,2998.4247,2025-07-15,12:00:00,4.166666666666667,4519.90535,7,1,False,Summer,3586.3062999999997,3073.9290499999997,16:10
2025-07-15,97,7294.7176,3694.7683,0.9719,0.8519,5661.5926,2687.4131,2025-07-15,12:00:00,4.333333333333333,4187.9326,7,1,False,Summer,3599.9492999999998,3106.785,16:20
2025-07-15,98,6973.7,3545.7375,0.9285,0.8791,5665.8922,2383.1779,2025-07-15,12:00:00,4.5,3855.95985,7,1,False,Summer,3427.9624999999996,3117.7401499999996,16:30
2025-07-15,99,7219.1011,3282.5306,0.9349,0.9024,5689.0372,2089.1246,2025-07-15,12:00:00,4.666666666666667,3523.9871000000003,7,1,False,Summer,3936.5705,3695.1139999999996,16:40
2025-07-15,100,7318.3946,2952.4138,0.9755,0.9163,5603.6614,1791.0829,2025-07-15,12:00:00,4.833333333333333,3192.01435,7,1,False,Summer,4365.980799999999,4126.38025,16:50
2025-07-15,101,7107.34,2632.05,1.0032,0.9264,5466.7124,1501.7283,2025-07-15,12:00:00,5.0,2860.0416,7,1,False,Summer,4475.29,4247.2984,17:00
2025-07-15,102,7148.3157,2330.3619,1.0044,0.9462,5467.3939,1255.1723,2025-07-15,12:00:00,5.166666666666667,2574.6748666666667,7,1,False,Summer,4817.9538,4573.640833333333,17:10
2025-07-15,103,7391.5343,2012.6185,1.0762,0.9742,5464.727,1036.3323,2025-07-15,12:00:00,5.333333333333333,2289.3081333333334,7,1,False,Summer,5378.915800000001,5102.226166666667,17:20
2025-07-15,104,7650.23,1708.425,1.1585,0.9862,5492.4458,836.7775,2025-07-15,12:00:00,5.5,2003.9414000000002,7,1,False,Summer,5941.804999999999,5646.2886,17:30
2025-07-15,105,7671.6125,1492.59,1.1077,0.976,5621.7308,665.2313,2025-07-15,12:00:00,5.666666666666667,1718.5746666666669,7,1,False,Summer,6179.0225,5953.037833333334,17:40
2025-07-15,106,6888.0954,1322.5569,1.1742,1.0742,5091.2126,516.6758,2025-07-15,12:00:00,5.833333333333333,1433.2079333333334,7,1,False,Summer,5565.538500000001,5454.887466666667,17:50
2025-07-15,107,5841.43,1133.7,1.3468,1.2313,4208.5688,386.6731,2025-07-15,12:00:00,6.0,1147.8412,7,1,False,Summer,4707.7300000000005,4693.5888,18:00
2025-07-15,108,5763.4785,888.298,1.3574,1.2561,4122.7611,275.7933,2025-07-15,12:00:00,6.166666666666667,956.5343333333334,7,1,False,Summer,4875.1805,4806.944166666667,18:10
2025-07-15,109,5926.5951,623.6063,1.348,1.2447,4255.9358,182.9526,2025-07-15,12:00:00,6.333333333333333,765.2274666666667,7,1,False,Summer,5302.988799999999,5161.367633333333,18:20
2025-07-15,110,5858.44,389.325,1.3873,1.2545,4225.9524,108.3414,2025-07-15,12:00:00,6.5,573.9206,7,1,False,Summer,5469.115,5284.519399999999,18:30
2025-07-15,111,5807.4057,215.8986,1.4107,1.2522,4233.3384,54.3121,2025-07-15,12:00:00,6.666666666666667,382.61373333333336,7,1,False,Summer,5591.507100000001,5424.791966666667,18:40
2025-07-15,112,5866.6701,83.3818,1.531,1.2881,4246.4625,18.6569,2025-07-15,12:00:00,6.833333333333333,191.30686666666668,7,1,False,Summer,5783.2883,5675.3632333333335,18:50
2025-07-15,113,5964.49,0.0,1.7039,1.3466,4239.1795,0.2753,2025-07-15,18:00:00,1.0,0.0,7,1,False,Summer,5964.49,5964.49,19:00
2025-07-15,114,5959.0358,0.0,1.7416,1.3523,4244.6684,0.2296,2025-07-15,18:00:00,1.1666666666666667,0.0,7,1,False,Summer,5959.0358,5959.0358,19:10
2025-07-15,115,5899.7937,2.8801,1.6953,1.3445,4251.9187,0.6007,2025-07-15,18:00:00,1.3333333333333333,0.0,7,1,False,Summer,5896.9136,5899.7937,19:20
2025-07-15,116,5897.26,0.0,1.6493,1.3483,4256.6813,0.0,2025-07-15,18:00:00,1.5,0.0,7,1,False,Summer,5897.26,5897.26,19:30
2025-07-15,117,5983.8094,0.0,1.6408,1.349,4267.3947,0.0,2025-07-15,18:00:00,1.6666666666666667,0.0,7,1,False,Summer,5983.8094,5983.8094,19:40
2025-07-15,118,5853.8373,0.2068,1.6368,1.3473,4269.975,0.0,2025-07-15,18:00:00,1.8333333333333333,0.0,7,1,False,Summer,5853.6305,5853.8373,19:50
2025-07-15,119,5618.89,0.0,1.6344,1.3482,4268.6702,0.0,2025-07-15,18:00:00,2.0,0.0,7,1,False,Summer,5618.89,5618.89,20:00
2025-07-15,120,5700.0563,0.0,1.6537,1.3513,4282.2245,0.0,2025-07-15,18:00:00,2.1666666666666665,0.0,7,1,False,Summer,5700.0563,5700.0563,20:10
2025-07-15,121,5767.0693,0.0148,1.621,1.34,4291.7049,0.0,2025-07-15,18:00:00,2.3333333333333335,0.0,7,1,False,Summer,5767.0545,5767.0693,20:20
2025-07-15,122,5696.19,0.0,1.6085,1.3489,4291.3611,0.0,2025-07-15,18:00:00,2.5,0.0,7,1,False,Summer,5696.19,5696.19,20:30
2025-07-15,123,5697.2647,0.0,1.7142,1.3952,4293.9182,0.0,2025-07-15,18:00:00,2.6666666666666665,0.0,7,1,False,Summer,5697.2647,5697.2647,20:40
2025-07-15,124,5719.2499,0.0011,1.4938,1.2226,4295.2135,0.0,2025-07-15,18:00:00,2.8333333333333335,0.0,7,1,False,Summer,5719.248799999999,5719.2499,20:50
2025-07-15,125,5739.17,0.0,1.0601,0.9332,4302.0307,0.0,2025-07-15,18:00:00,3.0,0.0,7,1,False,Summer,5739.17,5739.17,21:00
2025-07-15,126,5817.7245,0.0,1.0041,0.9068,4320.9618,0.0,2025-07-15,18:00:00,3.1666666666666665,0.0,7,1,False,Summer,5817.7245,5817.7245,21:10
2025-07-15,127,5958.5819,0.0,1.0639,0.9371,4302.3292,0.0,2025-07-15,18:00:00,3.3333333333333335,0.0,7,1,False,Summer,5958.5819,5958.5819,21:20
2025-07-15,128,6127.42,0.0,1.0866,0.9371,4322.6758,0.0,2025-07-15,18:00:00,3.5,0.0,7,1,False,Summer,6127.42,6127.42,21:30
2025-07-15,129,6167.8563,0.0,1.1492,0.9871,4428.8083,0.0,2025-07-15,18:00:00,3.6666666666666665,0.0,7,1,False,Summer,6167.8563,6167.8563,21:40
2025-07-15,130,5569.219,0.0,0.9524,0.7764,4030.1614,0.0,2025-07-15,18:00:00,3.8333333333333335,0.0,7,1,False,Summer,5569.219,5569.219,21:50
2025-07-15,131,4717.92,0.0,0.596,0.4209,3362.7419,0.0,2025-07-15,18:00:00,4.0,0.0,7,1,False,Summer,4717.92,4717.92,22:00
2025-07-15,132,4561.532,0.0,0.5187,0.3859,3309.3934,0.0,2025-07-15,18:00:00,4.166666666666667,0.0,7,1,False,Summer,4561.532,4561.532,22:10
2025-07-15,133,4396.1465,0.0,0.5327,0.4368,3412.9563,0.0,2025-07-15,18:00:00,4.333333333333333,0.0,7,1,False,Summer,4396.1465,4396.1465,22:20
2025-07-15,134,4129.4,0.0,0.4973,0.4198,3381.9313,0.0,2025-07-15,18:00:00,4.5,0.0,7,1,False,Summer,4129.4,4129.4,22:30
2025-07-15,135,4421.7936,0.0,0.48,0.4186,3386.5592,0.0,2025-07-15,18:00:00,4.666666666666667,0.0,7,1,False,Summer,4421.7936,4421.7936,22:40
2025-07-15,136,4816.8859,0.0,0.5391,0.4241,3400.4846,0.0,2025-07-15,18:00:00,4.833333333333333,0.0,7,1,False,Summer,4816.8859,4816.8859,22:50
2025-07-15,137,4853.71,0.0,0.6174,0.4237,3399.2426,0.0,2025-07-15,18:00:00,5.0,0.0,7,1,False,Summer,4853.71,4853.71,23:00
2025-07-15,138,4528.565,0.0,0.5992,0.4248,3406.9809,0.0,2025-07-15,18:00:00,5.166666666666667,0.0,7,1,False,Summer,4528.565,4528.565,23:10
2025-07-15,139,4485.3773,0.0,0.5757,0.424,3416.1518,0.0,2025-07-15,18:00:00,5.333333333333333,0.0,7,1,False,Summer,4485.3773,4485.3773,23:20
2025-07-15,140,4683.0,0.0,0.5621,0.422,3421.9811,0.0,2025-07-15,18:00:00,5.5,0.0,7,1,False,Summer,4683.0,4683.0,23:30
2025-07-15,141,4510.0133,0.0,0.4922,0.424,3429.6923,0.0,2025-07-15,18:00:00,5.666666666666667,0.0,7,1,False,Summer,4510.0133,4510.0133,23:40
2025-07-15,142,4423.4005,0.0,0.4824,0.4271,3439.061,0.0,2025-07-15,18:00:00,5.833333333333333,0.0,7,1,False,Summer,4423.4005,4423.4005,23:50
2025-07-15,143,4568.4,0.0,0.5402,0.4276,3444.7259,0.0,2025-07-15,18:00:00,6.0,0.0,7,1,False,Summer,4568.4,4568.4,0:00+1
2025-07-16,0,4580.642,0.0,0.5532,0.4248,3439.8466,0.0,2025-07-15,18:00:00,6.166666666666667,0.0,7,2,False,Summer,4580.642,4580.642,00:10
2025-07-16,1,4418.3657,0.0,0.5547,0.4245,3437.9792,0.0,2025-07-15,18:00:00,6.333333333333333,0.0,7,2,False,Summer,4418.3657,4418.3657,00:20
2025-07-16,2,4321.88,0.0,0.548,0.4269,3444.3031,0.0,2025-07-15,18:00:00,6.5,0.0,7,2,False,Summer,4321.88,4321.88,00:30
2025-07-16,3,4524.4124,0.0,0.5004,0.4272,3454.4437,0.0,2025-07-15,18:00:00,6.666666666666667,0.0,7,2,False,Summer,4524.4124,4524.4124,00:40
2025-07-16,4,4484.4518,0.0,0.498,0.4271,3458.8273,0.0,2025-07-15,18:00:00,6.833333333333333,0.0,7,2,False,Summer,4484.4518,4484.4518,00:50
2025-07-16,5,4224.64,0.0,0.5385,0.4285,3459.8401,0.0,2025-07-16,00:00:00,1.0,0.0,7,2,False,Summer,4224.64,4224.64,01:00
2025-07-16,6,4296.9771,0.0,0.5349,0.4311,3467.1582,0.0,2025-07-16,00:00:00,1.1666666666666667,0.0,7,2,False,Summer,4296.9771,4296.9771,01:10
2025-07-16,7,4353.1848,0.0,0.5341,0.4302,3467.9632,0.0,2025-07-16,00:00:00,1.3333333333333333,0.0,7,2,False,Summer,4353.1848,4353.1848,01:20
2025-07-16,8,4316.82,0.0,0.5494,0.4279,3466.9683,0.0,2025-07-16,00:00:00,1.5,0.0,7,2,False,Summer,4316.82,4316.82,01:30
2025-07-16,9,4483.8293,0.0,0.5417,0.4312,3482.4927,0.0,2025-07-16,00:00:00,1.6666666666666667,0.0,7,2,False,Summer,4483.8293,4483.8293,01:40
2025-07-16,10,4630.4974,0.0,0.533,0.4333,3495.0841,0.0,2025-07-16,00:00:00,1.8333333333333333,0.0,7,2,False,Summer,4630.4974,4630.4974,01:50
2025-07-16,11,4666.23,0.0,0.5396,0.4311,3498.4443,0.0,2025-07-16,00:00:00,2.0,0.0,7,2,False,Summer,4666.23,4666.23,02:00
2025-07-16,12,4720.0908,0.0,0.5517,0.4293,3505.2295,0.0,2025-07-16,00:00:00,2.1666666666666665,0.0,7,2,False,Summer,4720.0908,4720.0908,02:10
2025-07-16,13,4727.2693,0.0,0.5436,0.4324,3512.6387,0.0,2025-07-16,00:00:00,2.3333333333333335,0.0,7,2,False,Summer,4727.2693,4727.2693,02:20
2025-07-16,14,4613.66,0.0,0.5136,0.4367,3516.8685,0.0,2025-07-16,00:00:00,2.5,0.0,7,2,False,Summer,4613.66,4613.66,02:30
2025-07-16,15,4400.7161,0.0,0.4906,0.4348,3517.9246,0.0,2025-07-16,00:00:00,2.6666666666666665,0.0,7,2,False,Summer,4400.7161,4400.7161,02:40
2025-07-16,16,4306.73,0.0,0.5106,0.4335,3518.5518,0.0,2025-07-16,00:00:00,2.8333333333333335,0.0,7,2,False,Summer,4306.73,4306.73,02:50
2025-07-16,17,4214.31,0.0,0.5297,0.4357,3521.0976,0.0,2025-07-16,00:00:00,3.0,0.0,7,2,False,Summer,4214.31,4214.31,03:00
2025-07-16,18,3852.2986,0.0,0.4703,0.4374,3526.9261,0.0,2025-07-16,00:00:00,3.1666666666666665,0.0,7,2,False,Summer,3852.2986,3852.2986,03:10
2025-07-16,19,3838.2022,0.0,0.4388,0.4371,3537.2854,0.0,2025-07-16,00:00:00,3.3333333333333335,0.0,7,2,False,Summer,3838.2022,3838.2022,03:20
2025-07-16,20,4242.51,0.0,0.4686,0.4356,3544.8808,0.0,2025-07-16,00:00:00,3.5,0.0,7,2,False,Summer,4242.51,4242.51,03:30
2025-07-16,21,4462.2221,0.0127,0.4858,0.4353,3541.2787,0.0,2025-07-16,00:00:00,3.6666666666666665,0.0,7,2,False,Summer,4462.2094,4462.2221,03:40
2025-07-16,22,4313.5945,0.0,0.4748,0.436,3546.3976,0.0,2025-07-16,00:00:00,3.8333333333333335,0.0,7,2,False,Summer,4313.5945,4313.5945,03:50
2025-07-16,23,4171.63,0.0,0.49,0.4378,3560.207,0.0,2025-07-16,00:00:00,4.0,0.0,7,2,False,Summer,4171.63,4171.63,04:00
2025-07-16,24,4521.5007,0.1765,0.5815,0.4401,3561.9581,0.0,2025-07-16,00:00:00,4.166666666666667,0.0,7,2,False,Summer,4521.3242,4521.5007,04:10
2025-07-16,25,4555.1626,0.0,0.5749,0.4389,3556.7183,0.0,2025-07-16,00:00:00,4.333333333333333,0.0,7,2,False,Summer,4555.1626,4555.1626,04:20
2025-07-16,26,4224.77,0.0,0.4738,0.4364,3560.0272,0.0,2025-07-16,00:00:00,4.5,0.0,7,2,False,Summer,4224.77,4224.77,04:30
2025-07-16,27,4266.3758,2.458,0.4588,0.4393,3580.654,0.5994,2025-07-16,00:00:00,4.666666666666667,0.0,7,2,False,Summer,4263.9178,4266.3758,04:40
2025-07-16,28,4229.3833,0.0,0.482,0.4422,3586.916,0.2345,2025-07-16,00:00:00,4.833333333333333,0.0,7,2,False,Summer,4229.3833,4229.3833,04:50
2025-07-16,29,4067.67,0.0,0.5032,0.4395,3571.2635,0.2885,2025-07-16,00:00:00,5.0,0.0,7,2,False,Summer,4067.67,4067.67,05:00
2025-07-16,30,4237.1542,75.3579,0.5331,0.4333,3562.3171,18.6781,2025-07-16,00:00:00,5.166666666666667,162.61706666666666,7,2,False,Summer,4161.7963,4074.5371333333333,05:10
2025-07-16,31,4362.7107,215.8652,0.5189,0.4439,3591.3809,54.4698,2025-07-16,00:00:00,5.333333333333333,325.2341333333333,7,2,False,Summer,4146.845499999999,4037.4765666666663,05:20
2025-07-16,32,4153.52,392.5125,0.4377,0.4301,3579.7045,108.9718,2025-07-16,00:00:00,5.5,487.8512,7,2,False,Summer,3761.0075000000006,3665.6688000000004,05:30
2025-07-16,33,3849.2793,577.4516,0.3718,0.3713,3486.119,184.1603,2025-07-16,00:00:00,5.666666666666667,650.4682666666666,7,2,False,Summer,3271.8277000000003,3198.8110333333334,05:40
2025-07-16,34,4532.8356,786.3417,0.6173,0.5708,3823.8994,277.0582,2025-07-16,00:00:00,5.833333333333333,813.0853333333333,7,2,False,Summer,3746.4939000000004,3719.750266666667,05:50
2025-07-16,35,5690.36,1021.875,0.9996,0.9099,4398.0727,388.5494,2025-07-16,00:00:00,6.0,975.7024,7,2,False,Summer,4668.485,4714.6576,06:00
2025-07-16,36,5635.1448,1270.5591,1.0105,0.9368,4454.0123,521.2803,2025-07-16,00:00:00,6.166666666666667,1237.5882,7,2,False,Summer,4364.5857,4397.5566,06:10
2025-07-16,37,5172.6163,1548.3613,0.8917,0.8758,4371.7919,672.7677,2025-07-16,00:00:00,6.333333333333333,1499.4739999999997,7,2,False,Summer,3624.2549999999997,3673.1423,06:20
2025-07-16,38,4999.83,1842.15,0.8539,0.8759,4392.953,844.2261,2025-07-16,00:00:00,6.5,1761.3597999999997,7,2,False,Summer,3157.68,3238.4702,06:30
2025-07-16,39,5044.7611,2119.9244,0.8677,0.8601,4384.5956,1039.6744,2025-07-16,00:00:00,6.666666666666667,2023.2455999999997,7,2,False,Summer,2924.8367,3021.5155,06:40
2025-07-16,40,5162.7975,2420.2615,0.845,0.8442,4434.7757,1259.3375,2025-07-16,00:00:00,6.833333333333333,2285.1313999999998,7,2,False,Summer,2742.5359999999996,2877.6661,06:50
2025-07-16,41,5172.43,2780.325,0.768,0.8334,4523.4561,1508.6318,2025-07-16,06:00:00,1.0,2765.0834,7,2,False,Summer,2392.1050000000005,2407.3466000000003,07:00
2025-07-16,42,5010.78,3180.6491,0.7041,0.8092,4524.0721,1791.4107,2025-07-16,06:00:00,1.1666666666666667,3048.478666666667,7,2,False,Summer,1830.1308999999997,1962.3013333333329,07:10
2025-07-16,43,5162.4855,3461.8994,0.7224,0.7972,4545.8867,2085.4865,2025-07-16,06:00:00,1.3333333333333333,3331.8739333333333,7,2,False,Summer,1700.5861,1830.6115666666665,07:20
2025-07-16,44,5452.39,3630.3,0.7484,0.7644,4523.2418,2381.2611,2025-07-16,06:00:00,1.5,3615.2691999999997,7,2,False,Summer,1822.0900000000001,1837.1208000000006,07:30
2025-07-16,45,5324.3712,3860.9189,0.6809,0.6899,4383.3566,2683.1752,2025-07-16,06:00:00,1.6666666666666667,3898.6644666666666,7,2,False,Summer,1463.4522999999995,1425.706733333333,07:40
2025-07-16,46,5814.6898,4199.6906,0.8613,0.86,4910.4599,2986.3552,2025-07-16,06:00:00,1.8333333333333333,4182.0597333333335,7,2,False,Summer,1614.9992000000002,1632.6300666666666,07:50
2025-07-16,47,6736.79,4583.925,1.1857,1.1617,5799.7327,3289.204,2025-07-16,06:00:00,2.0,4465.455,7,2,False,Summer,2152.865,2271.335,08:00
2025-07-16,48,6797.3799,4896.3762,1.1775,1.1683,5884.826,3593.3613,2025-07-16,06:00:00,2.1666666666666665,4799.29295,7,2,False,Summer,1901.0037000000002,1998.08695,08:10
2025-07-16,49,6753.6147,5103.7265,1.086,1.0956,5748.0713,3890.7332,2025-07-16,06:00:00,2.3333333333333335,5133.1309,7,2,False,Summer,1649.8882000000003,1620.4838,08:20
2025-07-16,50,6953.82,5321.5875,1.0782,1.0849,5769.0581,4181.3417,2025-07-16,06:00:00,2.5,5466.968849999999,7,2,False,Summer,1632.2325,1486.8511500000004,08:30
2025-07-16,51,6934.7875,5723.4769,1.0646,1.061,5754.2105,4471.7657,2025-07-16,06:00:00,2.6666666666666665,5800.806799999999,7,2,False,Summer,1211.3106000000007,1133.980700000001,08:40
2025-07-16,52,6748.267,6205.2121,1.0127,1.043,5824.1807,4752.8272,2025-07-16,06:00:00,2.8333333333333335,6134.6447499999995,7,2,False,Summer,543.0549000000001,613.6222500000003,08:50
2025-07-16,53,6669.17,6573.7125,0.9712,1.036,5954.2601,5021.9074,2025-07-16,06:00:00,3.0,6468.4827,7,2,False,Summer,95.45750000000044,200.6873000000005,09:00
2025-07-16,54,6871.0918,6721.9941,1.0054,1.0147,5958.9696,5285.4126,2025-07-16,06:00:00,3.1666666666666665,6698.86475,7,2,False,Summer,149.09770000000026,172.22705000000042,09:10
2025-07-16,55,6821.2855,6944.4154,0.9967,0.9922,5929.5554,5543.1742,2025-07-16,06:00:00,3.3333333333333335,6929.2468,7,2,False,Summer,-123.1298999999999,-107.96129999999994,09:20
2025-07-16,56,6613.03,7286.7375,0.9264,0.97,5923.7828,5788.4093,2025-07-16,06:00:00,3.5,7159.628849999999,7,2,False,Summer,-673.7075000000004,-546.5988499999994,09:30
2025-07-16,57,6860.5625,7509.3687,0.9121,0.9422,5907.586,6012.1304,2025-07-16,06:00:00,3.6666666666666665,7390.010899999999,7,2,False,Summer,-648.8062,-529.4483999999993,09:40
2025-07-16,58,7067.6279,7632.4799,1.0241,0.9569,5899.1262,6216.1528,2025-07-16,06:00:00,3.8333333333333335,7620.3929499999995,7,2,False,Summer,-564.8519999999999,-552.7650499999991,09:50
2025-07-16,59,6902.33,7850.775,1.1507,0.9977,5902.2196,6409.5941,2025-07-16,06:00:00,4.0,7850.775,7,2,False,Summer,-948.4449999999997,-948.4449999999997,10:00
2025-07-16,60,6578.1537,8276.7829,1.1077,0.9919,5897.4793,6599.3808,2025-07-16,06:00:00,4.166666666666667,7963.941849999999,7,2,False,Summer,-1698.6292000000003,-1385.7881499999994,10:10
2025-07-16,61,6654.4095,8306.0427,1.0837,0.9588,5886.7568,6766.7204,2025-07-16,06:00:00,4.333333333333333,8077.1087,7,2,False,Summer,-1651.6332000000002,-1422.6992,10:20
2025-07-16,62,7033.7,7943.8125,1.1578,0.9549,5873.4708,6914.5923,2025-07-16,06:00:00,4.5,8190.275549999999,7,2,False,Summer,-910.1125000000002,-1156.5755499999996,10:30
2025-07-16,63,7091.1858,7833.9534,1.1833,0.9839,5858.0308,7064.2053,2025-07-16,06:00:00,4.666666666666667,8303.4424,7,2,False,Summer,-742.7676000000001,-1212.2565999999997,10:40
2025-07-16,64,7034.7031,8006.547,0.9443,0.799,5844.9948,7197.4315,2025-07-16,06:00:00,4.833333333333333,8416.60925,7,2,False,Summer,-971.8438999999998,-1381.9061499999998,10:50
2025-07-16,65,7051.82,8154.9375,0.603,0.5025,5839.0587,7303.1142,2025-07-16,06:00:00,5.0,8529.7761,7,2,False,Summer,-1103.1175000000003,-1477.9560999999994,11:00
2025-07-16,66,7075.5626,7993.9433,0.5585,0.4662,5838.7103,7387.6848,2025-07-16,06:00:00,5.166666666666667,8573.445533333332,7,2,False,Summer,-918.3806999999997,-1497.8829333333315,11:10
2025-07-16,67,6977.0724,8002.1494,0.5941,0.5007,5823.4378,7459.227,2025-07-16,06:00:00,5.333333333333333,8617.114966666666,7,2,False,Summer,-1025.0770000000002,-1640.042566666666,11:20
2025-07-16,68,6844.11,8383.05,0.5618,0.4827,5814.7932,7520.7191,2025-07-16,06:00:00,5.5,8660.7844,7,2,False,Summer,-1538.9399999999996,-1816.6744000000008,11:30
2025-07-16,69,6888.3367,8828.5715,0.5284,0.4785,5832.3951,7568.2039,2025-07-16,06:00:00,5.666666666666667,8704.453833333333,7,2,False,Summer,-1940.2348000000002,-1816.1171333333332,11:40
2025-07-16,70,6910.0893,8874.2427,0.5149,0.4662,5712.901,7592.1539,2025-07-16,06:00:00,5.833333333333333,8748.123266666666,7,2,False,Summer,-1964.153400000001,-1838.033966666666,11:50
2025-07-16,71,6855.38,8432.775,0.5302,0.4432,5519.4607,7601.0433,2025-07-16,06:00:00,6.0,8791.7927,7,2,False,Summer,-1577.3949999999995,-1936.4126999999999,12:00
2025-07-16,72,6824.2839,7868.406,0.573,0.4411,5494.7907,7612.316,2025-07-16,06:00:00,6.166666666666667,8715.5591,7,2,False,Summer,-1044.1220999999996,-1891.2752,12:10
2025-07-16,73,6554.6071,7679.5697,0.5945,0.4551,5514.4524,7602.6524,2025-07-16,06:00:00,6.333333333333333,8639.3255,7,2,False,Summer,-1124.9625999999998,-2084.7184000000007,12:20
2025-07-16,74,6273.08,7771.4625,0.5613,0.4463,5485.829,7554.1872,2025-07-16,06:00:00,6.5,8563.0919,7,2,False,Summer,-1498.3824999999997,-2290.0118999999995,12:30
2025-07-16,75,6539.6685,7619.6393,0.5167,0.4113,5462.3628,7472.7384,2025-07-16,06:00:00,6.666666666666667,8486.8583,7,2,False,Summer,-1079.9708,-1947.1898,12:40
2025-07-16,76,6931.5485,7459.0474,0.6834,0.5682,5566.1066,7393.4172,2025-07-16,06:00:00,6.833333333333333,8410.6247,7,2,False,Summer,-527.4989000000005,-1479.0762000000004,12:50
2025-07-16,77,7075.69,7468.425,0.9522,0.8279,5725.7548,7312.7979,2025-07-16,12:00:00,1.0,7525.3836,7,2,False,Summer,-392.7350000000006,-449.6936000000005,13:00
2025-07-16,78,7002.3038,7562.6026,0.9746,0.8636,5739.4957,7194.541,2025-07-16,12:00:00,1.1666666666666667,7519.014433333334,7,2,False,Summer,-560.2988000000005,-516.710633333334,13:10
2025-07-16,79,7117.2772,7621.8967,0.9396,0.8416,5714.6836,7053.1371,2025-07-16,12:00:00,1.3333333333333333,7512.645266666666,7,2,False,Summer,-504.6194999999998,-395.368066666666,13:20
2025-07-16,80,7240.82,7737.7125,0.9359,0.8618,5717.8505,6910.4064,2025-07-16,12:00:00,1.5,7506.2761,7,2,False,Summer,-496.8924999999999,-265.45610000000033,13:30
2025-07-16,81,6890.5203,8031.1668,0.8897,0.8623,5708.2486,6772.4075,2025-07-16,12:00:00,1.6666666666666667,7499.906933333334,7,2,False,Summer,-1140.6464999999998,-609.3866333333335,13:40
2025-07-16,82,7013.5967,7911.5805,1.0198,0.9026,5696.9182,6607.36,2025-07-16,12:00:00,1.8333333333333333,7493.537766666666,7,2,False,Summer,-897.9838,-479.9410666666663,13:50
2025-07-16,83,7443.34,7452.1875,1.242,0.9754,5692.2983,6412.5085,2025-07-16,12:00:00,2.0,7487.1686,7,2,False,Summer,-8.847499999999854,-43.828599999999824,14:00
2025-07-16,84,7098.8874,7301.4002,1.2341,1.0002,5687.1291,6214.0158,2025-07-16,12:00:00,2.1666666666666665,7182.1287,7,2,False,Summer,-202.51280000000042,-83.24130000000059,14:10
2025-07-16,85,7083.5386,7059.7829,1.2233,0.9978,5678.962,6000.7112,2025-07-16,12:00:00,2.3333333333333335,6877.0887999999995,7,2,False,Summer,23.755699999999706,206.44980000000032,14:20
2025-07-16,86,7372.82,6703.2375,1.3078,1.0271,5669.4508,5766.9816,2025-07-16,12:00:00,2.5,6572.0489,7,2,False,Summer,669.5824999999995,800.7710999999999,14:30
2025-07-16,87,6895.4317,6614.2772,1.3194,1.0906,5664.1948,5521.5066,2025-07-16,12:00:00,2.6666666666666665,6267.009,7,2,False,Summer,281.15449999999964,628.4227000000001,14:40
